Kmax_Pa_sqrt_m,R,frequency_Hz,minimum_load_hold_s,mean_p_P,mean_p_C,mean_p_B,max_p_B,min_p_B,A_CB,A_BC,A_PC,A_CP,F_CB,F_BC,F_PC,F_CP,contact_time_s,contact_time_sinusoid_s,contact_time_dwell_s,predicted_static_shield_equivalent_K_b_Pa_sqrt_m,any_barrier_floored,any_cooperative_saturated,convergence_residual,row_name,chemistry_factor,K_rebond_max_Pa_sqrt_m,axis
21000000.0,0.1,100.0,0.0,0.33333333333333337,0.6666666666666667,0.0,0.0,0.0,0.0,4.752535293065512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
21000000.0,0.1,1000.0,0.0,0.33333333333333426,0.666666666666666,7.334586860186296e-84,9.18088679023039e-84,5.708008968923024e-84,0.0,0.47525352930655185,0.0,0.0,0.0,3.4728778213073406e-84,0.0,0.0,0.0,0.0,0.0,6.601128174167667e-78,False,False,3.472877821307368e-84,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
21000000.0,0.1,10000.0,0.0,0.3333333333333315,0.666666664860487,1.8061817332470565e-09,1.8487548825065951e-09,1.7629473217655803e-09,0.0,0.04752535293065515,0.0,0.0,0.0,8.580756074101592e-11,0.0,0.0,0.0,0.0,0.0,0.001625563559922351,False,False,1.2135023207816237e-10,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
21000000.0,0.1,100.0,0.0,0.33333333333333337,0.6666666666666667,0.0,0.0,0.0,0.0,4.752535293065512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
21000000.0,0.1,1000.0,0.0,0.33333333333333426,0.666666666666666,7.334586860186296e-84,9.18088679023039e-84,5.708008968923024e-84,0.0,0.47525352930655185,0.0,0.0,0.0,3.4728778213073406e-84,0.0,0.0,0.0,0.0,0.0,6.601128174167667e-78,False,False,3.472877821307368e-84,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
21000000.0,0.1,10000.0,0.0,0.3333333333333315,0.666666664860487,1.8061817332470565e-09,1.8487548825065951e-09,1.7629473217655803e-09,0.0,0.04752535293065515,0.0,0.0,0.0,8.580756074101592e-11,0.0,0.0,0.0,0.0,0.0,0.001625563559922351,False,False,1.2135023207816237e-10,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
21000000.0,0.1,100.0,0.0005,0.33333333333333337,0.6666666666666666,0.0,0.0,0.0,0.0,4.990162057718788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
21000000.0,0.1,1000.0,0.0005,0.333333333333334,0.6666666666666661,3.564723324511895e-125,4.818230534591441e-125,2.3620419020640676e-125,0.0,0.7128802939598273,0.0,0.0,0.0,2.456188632527358e-125,0.0,0.0,0.0,0.0,0.0,3.2082509920607055e-119,False,False,2.4561886325273724e-125,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
21000000.0,0.1,10000.0,0.0005,0.3333333333333329,0.666666666666667,9.289958263371336e-51,9.702469303234399e-51,7.295285392530671e-51,0.0,0.28515211758393066,0.0,0.0,0.0,2.4071839107037343e-51,0.0,0.0,0.0,0.0,0.0,8.360962437034202e-45,False,False,2.4071839107037268e-51,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
21000000.0,0.1,100.0,0.0005,0.33333333333333337,0.6666666666666666,0.0,0.0,0.0,0.0,4.990162057718788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
21000000.0,0.1,1000.0,0.0005,0.333333333333334,0.6666666666666661,3.564723324511895e-125,4.818230534591441e-125,2.3620419020640676e-125,0.0,0.7128802939598273,0.0,0.0,0.0,2.456188632527358e-125,0.0,0.0,0.0,0.0,0.0,3.2082509920607055e-119,False,False,2.4561886325273724e-125,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
21000000.0,0.1,10000.0,0.0005,0.3333333333333329,0.666666666666667,9.289958263371336e-51,9.702469303234399e-51,7.295285392530671e-51,0.0,0.28515211758393066,0.0,0.0,0.0,2.4071839107037343e-51,0.0,0.0,0.0,0.0,0.0,8.360962437034202e-45,False,False,2.4071839107037268e-51,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
21000000.0,0.1,100.0,0.0005,0.33333333333333337,0.6666666666666666,0.0,0.0,0.0,0.0,4.990162057718788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
21000000.0,0.1,1000.0,0.0005,0.333333333333334,0.6666666666666661,3.564723324511895e-125,4.818230534591441e-125,2.3620419020640676e-125,0.0,0.7128802939598273,0.0,0.0,0.0,2.456188632527358e-125,0.0,0.0,0.0,0.0,0.0,3.2082509920607055e-119,False,False,2.4561886325273724e-125,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
21000000.0,0.1,10000.0,0.0005,0.3333333333333329,0.666666666666667,9.289958263371336e-51,9.702469303234399e-51,7.295285392530671e-51,0.0,0.28515211758393066,0.0,0.0,0.0,2.4071839107037343e-51,0.0,0.0,0.0,0.0,0.0,8.360962437034202e-45,False,False,2.4071839107037268e-51,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
21000000.0,0.1,100.0,0.002,0.3333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,5.703042351678614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
21000000.0,0.1,1000.0,0.002,0.33333333333333376,0.6666666666666662,4.741391309747087e-249,6.964603645350927e-249,1.6737725841343733e-249,0.0,1.425760587919654,0.0,0.0,0.0,5.290831061216534e-249,0.0,0.0,0.0,0.0,0.0,4.2672521787723777e-243,False,False,0.0,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
21000000.0,0.1,10000.0,0.002,0.3333333333333332,0.6666666666666669,1.3389303475503738e-174,1.4024620157354646e-174,5.169530935409623e-175,0.0,0.9980324115437573,0.0,0.0,0.0,8.85508922194503e-175,0.0,0.0,0.0,0.0,0.0,1.2050373127953365e-168,False,False,0.0,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
21000000.0,0.1,100.0,0.002,0.3333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,5.703042351678614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
21000000.0,0.1,1000.0,0.002,0.33333333333333376,0.6666666666666662,4.741391309747087e-249,6.964603645350927e-249,1.6737725841343733e-249,0.0,1.425760587919654,0.0,0.0,0.0,5.290831061216534e-249,0.0,0.0,0.0,0.0,0.0,4.2672521787723777e-243,False,False,0.0,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
21000000.0,0.1,10000.0,0.002,0.3333333333333332,0.6666666666666669,1.3389303475503738e-174,1.4024620157354646e-174,5.169530935409623e-175,0.0,0.9980324115437573,0.0,0.0,0.0,8.85508922194503e-175,0.0,0.0,0.0,0.0,0.0,1.2050373127953365e-168,False,False,0.0,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
21000000.0,0.1,100.0,0.002,0.3333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,5.703042351678614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
21000000.0,0.1,1000.0,0.002,0.33333333333333376,0.6666666666666662,4.741391309747087e-249,6.964603645350927e-249,1.6737725841343733e-249,0.0,1.425760587919654,0.0,0.0,0.0,5.290831061216534e-249,0.0,0.0,0.0,0.0,0.0,4.2672521787723777e-243,False,False,0.0,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
21000000.0,0.1,10000.0,0.002,0.3333333333333332,0.6666666666666669,1.3389303475503738e-174,1.4024620157354646e-174,5.169530935409623e-175,0.0,0.9980324115437573,0.0,0.0,0.0,8.85508922194503e-175,0.0,0.0,0.0,0.0,0.0,1.2050373127953365e-168,False,False,0.0,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.5,1000.0,0.0,0.3333333333334848,0.10165423542531303,0.5650124312412017,0.6372164234500045,0.4805482161115257,1.8436811332746008,0.2821817830257648,0.0,0.0,0.1566682073384788,0.1566682073384786,0.0,0.0,0.00040625000000000004,0.00040625000000000004,0.0,254255.59405854077,False,False,1.0153572273985581e-15,COMPETING_PERSISTENT,1.0,450000.0,cohesive_strength
18000000.0,-0.5,1000.0,0.0,0.33333333333344883,0.09589322720266083,0.57077343946389,0.643045821943163,0.4849443787711819,2.040350057849245,0.2821817830257648,0.0,0.0,0.15810144317198124,0.15810144317198097,0.0,0.0,0.00040625000000000004,0.00040625000000000004,0.0,256848.0477587505,False,False,7.920071861333852e-16,COMPETING_PERSISTENT,1.0,450000.0,cohesive_strength
21000000.0,-0.5,1000.0,0.0,0.3333333333334858,0.09073564422084886,0.5759310224456646,0.6481427447607897,0.4887881547278773,2.262037827305924,0.2821817830257648,0.0,0.0,0.15935459003291236,0.15935459003291216,0.0,0.0,0.00040625000000000004,0.00040625000000000004,0.0,259168.96010054907,False,False,1.0179146870343963e-15,COMPETING_PERSISTENT,1.0,450000.0,cohesive_strength
15000000.0,-0.5,1000.0,0.0,0.3333333333334848,0.10165423542531303,0.5650124312412017,0.6372164234500045,0.4805482161115257,1.8436811332746008,0.2821817830257648,0.0,0.0,0.1566682073384788,0.1566682073384786,0.0,0.0,0.00040625000000000004,0.00040625000000000004,0.0,508511.18811708153,False,False,1.0153572273985581e-15,COMPETING_PERSISTENT,1.0,900000.0,cohesive_strength
18000000.0,-0.5,1000.0,0.0,0.33333333333344883,0.09589322720266083,0.57077343946389,0.643045821943163,0.4849443787711819,2.040350057849245,0.2821817830257648,0.0,0.0,0.15810144317198124,0.15810144317198097,0.0,0.0,0.00040625000000000004,0.00040625000000000004,0.0,513696.095517501,False,False,7.920071861333852e-16,COMPETING_PERSISTENT,1.0,900000.0,cohesive_strength
21000000.0,-0.5,1000.0,0.0,0.3333333333334858,0.09073564422084886,0.5759310224456646,0.6481427447607897,0.4887881547278773,2.262037827305924,0.2821817830257648,0.0,0.0,0.15935459003291236,0.15935459003291216,0.0,0.0,0.00040625000000000004,0.00040625000000000004,0.0,518337.92020109814,False,False,1.0179146870343963e-15,COMPETING_PERSISTENT,1.0,900000.0,cohesive_strength
15000000.0,-0.5,1000.0,0.0,0.3333333333334848,0.10165423542531303,0.5650124312412017,0.6372164234500045,0.4805482161115257,1.8436811332746008,0.2821817830257648,0.0,0.0,0.1566682073384788,0.1566682073384786,0.0,0.0,0.00040625000000000004,0.00040625000000000004,0.0,1017022.3762341631,False,False,1.0153572273985581e-15,COMPETING_PERSISTENT,1.0,1800000.0,cohesive_strength
18000000.0,-0.5,1000.0,0.0,0.33333333333344883,0.09589322720266083,0.57077343946389,0.643045821943163,0.4849443787711819,2.040350057849245,0.2821817830257648,0.0,0.0,0.15810144317198124,0.15810144317198097,0.0,0.0,0.00040625000000000004,0.00040625000000000004,0.0,1027392.191035002,False,False,7.920071861333852e-16,COMPETING_PERSISTENT,1.0,1800000.0,cohesive_strength
21000000.0,-0.5,1000.0,0.0,0.3333333333334858,0.09073564422084886,0.5759310224456646,0.6481427447607897,0.4887881547278773,2.262037827305924,0.2821817830257648,0.0,0.0,0.15935459003291236,0.15935459003291216,0.0,0.0,0.00040625000000000004,0.00040625000000000004,0.0,1036675.8404021963,False,False,1.0179146870343963e-15,COMPETING_PERSISTENT,1.0,1800000.0,cohesive_strength
15000000.0,-0.95,100.0,0.0,0.4574292328778489,0.0739349696402859,0.4686357974818653,0.9999999997871913,7.259598899848847e-08,34.54931294604423,16.43835616438378,23.401597841631325,9.533793854416503,0.9999999271912023,0.9999999271912023,0.9998278148927975,0.9998278148927975,0.005,0.005,0.0,421772.21773367876,False,False,3.469870442581002e-18,PASSIVATION_LIMITED,1.0,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,1000.0,0.0,0.17558614304142536,0.2936941092714836,0.5307197476870911,0.8953483044376839,0.17301480919202136,3.4549312946044224,1.6438356164383785,2.3401597841631325,0.9533793854416504,0.7223334952456625,0.7223334952456628,0.3537776759150693,0.3537776759150692,0.0005,0.0005,0.0,477647.77291838196,False,False,5.551115123125783e-17,PASSIVATION_LIMITED,1.0,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,10000.0,0.0,0.11696083364490853,0.2854393200020599,0.5975998463530315,0.6464195809588402,0.5484330638906749,0.3454931294604422,0.1643835616438378,0.23401597841631322,0.09533793854416514,0.09798651706816568,0.09798651706816616,0.027363280940884326,0.027363280940884343,5e-05,5e-05,0.0,537839.8617177284,False,False,5.059210310009495e-16,PASSIVATION_LIMITED,1.0,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,100000.0,0.0,0.116142023676405,0.2849807836511537,0.5988771926724415,0.6037980396905618,0.5939527873530318,0.03454931294604422,0.016438356164383775,0.02340159784163132,0.009533793854416502,0.009845252337529857,0.00984430563759594,0.0027179024623073616,0.002717099679891632,5e-06,5e-06,0.0,538989.4734051974,False,False,1.2495649736339681e-06,PASSIVATION_LIMITED,1.0,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,100.0,0.0,0.45743093202992086,0.11120464983336453,0.4313644181367147,0.9999434193372848,7.259188148476865e-08,10.364793883813274,16.43835616438378,23.401597841631325,9.533793854416503,0.9999433467454034,0.9999433467454031,0.9998278205406855,0.999827820540685,0.005,0.005,0.0,388227.9763230432,False,False,5.551549025264843e-16,PASSIVATION_LIMITED,0.3,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,1000.0,0.0,0.22837808202376608,0.448834618258657,0.3227872997175767,0.5877449512816498,0.11357432643314513,1.0364793883813266,1.6438356164383785,2.3401597841631325,0.9533793854416504,0.47417062484850453,0.474170624848505,0.43039353711056166,0.43039353711056166,0.0005,0.0005,0.0,290508.569745819,False,False,1.3597399555105182e-16,PASSIVATION_LIMITED,0.3,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,10000.0,0.0,0.20023110955660636,0.4902179519091624,0.3095509385342312,0.3352963787514095,0.2844709933404576,0.1036479388381327,0.1643835616438378,0.23401597841631322,0.09533793854416514,0.05082538541095196,0.05082538541095223,0.046736467384053036,0.04673646738405293,5e-05,5e-05,0.0,278595.8446808081,False,False,2.897767167584095e-16,PASSIVATION_LIMITED,0.3,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,100.0,0.0,0.45854217507480755,0.19114449815433873,0.35031332677085386,0.9629398853539347,6.990557333823655e-08,3.454931294604418,16.43835616438378,23.401597841631325,9.533793854416503,0.9629398154483614,0.962939815448361,0.9998315142510839,0.9998315142510836,0.005,0.005,0.0,315281.9940937685,False,False,3.332295377134198e-16,PASSIVATION_LIMITED,0.1,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,1000.0,0.0,0.2830473259901851,0.5735336958067154,0.1434189782030994,0.2692030851796876,0.05202011349708077,0.34549312946044203,1.6438356164383785,2.3401597841631325,0.9533793854416504,0.21718297168260686,0.21718297168260703,0.5097338926295123,0.5097338926295125,0.0005,0.0005,0.0,129077.08038278946,False,False,1.2412670766236366e-16,PASSIVATION_LIMITED,0.1,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,10000.0,0.0,0.2522466927857701,0.6176767854016678,0.13007652181256188,0.1409502613432501,0.11958453295923911,0.03454931294604418,0.1643835616438378,0.23401597841631322,0.09533793854416514,0.02136572838401094,0.021365728384011108,0.0588381156711003,0.05883811567110017,5e-05,5e-05,0.0,117068.86963130569,False,False,3.554447978966673e-16,PASSIVATION_LIMITED,0.1,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,100.0,0.0005,0.40273247112595745,0.11729637999209723,0.47997114888194525,0.999999999791054,0.00024063518815371519,39.25608697802241,16.43835616438378,26.589679561224486,9.533793854416503,1.8925955467241393,1.8925955467241387,1.9213673904625481,1.9213673904625475,0.0055,0.005,0.0004999999999999996,431974.03399375075,False,False,3.363037852658522e-16,PASSIVATION_LIMITED,1.0,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,1000.0,0.0005,0.08795915480820857,0.28992623213650653,0.6221146130552851,0.979923883969561,0.4195387121447314,8.161705326582599,1.6438356164383785,5.528241503756294,0.9533793854416504,1.0840137500018823,1.0840137500018825,0.26688405123374387,0.2668840512337439,0.001,0.0005,0.0005,559903.1517497567,False,False,2.220462989844635e-16,PASSIVATION_LIMITED,1.0,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,10000.0,0.0005,0.005435215404503635,0.11578049444568697,0.8787842901498105,0.9981981352100742,0.8680424072435307,5.052267161438619,0.1643835616438378,3.4220976980094746,0.09533793854416514,0.15312251529635246,0.15312251529635257,0.006313526199244574,0.006313526199244573,0.00055,5e-05,0.0005,790905.8611348295,False,False,1.3322687986316072e-15,PASSIVATION_LIMITED,1.0,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,100000.0,0.0005,7.947273886629578e-05,0.01593709988252814,0.9839834273786056,0.9998458293702397,0.9838244240278665,4.741323344924221,0.016438356164383775,3.211483317434793,0.009533793854416502,0.016303781475190498,0.016303781475190487,7.776951213872812e-05,7.77695121387281e-05,0.000505,5e-06,0.0005,885585.084640745,False,False,3.3306691179944613e-16,PASSIVATION_LIMITED,1.0,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,100.0,0.0005,0.411112272068527,0.15550634233199057,0.43338138559948225,0.9999437953450604,0.0001613124803510563,11.776826093406727,16.43835616438378,26.589679561224486,9.533793854416503,1.5982163669820006,1.5982163669820006,1.9247165451707475,1.9247165451707482,0.0055,0.005,0.0004999999999999996,390043.24703953404,False,False,1.2432050435751766e-16,PASSIVATION_LIMITED,0.3,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,1000.0,0.0005,0.12481076235287059,0.4047278410256788,0.47046139662145076,0.801523444017026,0.3219990057141194,2.44851159797478,1.6438356164383785,5.528241503756294,0.9533793854416504,0.859686653086783,0.8596866530867832,0.3644660859318909,0.3644660859318909,0.001,0.0005,0.0005,423415.25695930567,False,False,1.734723475976807e-18,PASSIVATION_LIMITED,0.3,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,10000.0,0.0005,0.008988958288811836,0.15945595080644687,0.8315550909047424,0.954670396858437,0.8205538867882636,1.5156801484315858,0.1643835616438378,3.4220976980094746,0.09533793854416514,0.14561991528254462,0.1456199152825448,0.010476632494286072,0.010476632494286065,0.00055,5e-05,0.0005,748399.5818142683,False,False,1.1116100441955608e-15,PASSIVATION_LIMITED,0.3,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,100.0,0.0005,0.4213343296805296,0.23455919627347746,0.3441064740459927,0.9630031856109423,7.450236494732686e-05,3.925608697802235,16.43835616438378,26.589679561224486,9.533793854416503,1.2391810637697833,1.2391810637697833,1.9287841403931076,1.9287841403931074,0.0055,0.005,0.0004999999999999996,309695.8266413934,False,False,5.551115123125783e-17,PASSIVATION_LIMITED,0.1,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,1000.0,0.0005,0.18473153651926738,0.5554446143927202,0.25982384908801226,0.45705445087625707,0.1782556231693342,0.8161705326582592,1.6438356164383785,5.528241503756294,0.9533793854416504,0.48338956845677283,0.4833895684567734,0.5279183075124652,0.5279183075124652,0.001,0.0005,0.0005,233841.46417921103,False,False,2.0017837022367557e-16,PASSIVATION_LIMITED,0.1,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,10000.0,0.0005,0.019822263161887666,0.28067291966931074,0.6995048171688028,0.8042783896282168,0.6901504553979717,0.5052267161438614,0.1643835616438378,3.4220976980094746,0.09533793854416514,0.12258239860029838,0.12258239860029865,0.023232980533407978,0.023232980533407967,0.00055,5e-05,0.0005,629554.3354519225,False,False,9.091812550196831e-16,PASSIVATION_LIMITED,0.1,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,100.0,0.002,0.47020472228212445,0.10627991187808848,0.4235153658397868,0.9999999997913858,0.0002694340623127877,53.376409073956935,16.43835616438378,36.15392472000397,9.533793854416503,1.999452347237145,1.999452347237145,1.960235747702824,1.9602357477028243,0.007,0.005,0.002,381163.8292558081,False,False,4.440892098710652e-16,PASSIVATION_LIMITED,1.0,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,1000.0,0.002,0.11618790299440189,0.36017735959595104,0.5236347374096477,0.9999986754409287,0.4204396916298913,22.282027422517128,1.6438356164383785,15.092486662535778,0.9533793854416504,1.0964125293088844,1.0964125293088849,0.2639927376961634,0.26399273769616344,0.0025,0.0005,0.002,471271.26366868295,False,False,2.2204460492528374e-16,PASSIVATION_LIMITED,1.0,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,10000.0,0.002,0.00561764611457113,0.12209772738772483,0.8722846264977058,0.9999999471193376,0.8692009382031269,19.17258925737315,0.1643835616438378,12.986342856788958,0.09533793854416514,0.1533639311319296,0.15336393113192967,0.006200380285800561,0.0062003802858005596,0.00205,5e-05,0.002,785056.1638479352,False,False,1.3322676295501886e-15,PASSIVATION_LIMITED,1.0,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,100000.0,0.002,7.565322900485596e-05,0.015912919217730134,0.9840114275532642,0.9999999992134748,0.9839710645252596,18.86164544085875,0.016438356164383775,12.775728476214278,0.009533793854416502,0.01630625366246296,0.01630625366246295,7.637368149774875e-05,7.637368149774872e-05,0.002005,5e-06,0.002,885610.2847979378,False,False,3.3306690738754696e-16,PASSIVATION_LIMITED,1.0,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,100.0,0.002,0.47036203576970265,0.13748177873466313,0.39215618549563447,0.9999439199249128,0.00026774786866719973,16.012922722187085,16.43835616438378,36.15392472000397,9.533793854416503,1.9931397442209389,1.9931397442209382,1.9603075668058025,1.9603075668058016,0.007,0.005,0.002,352940.56694607105,False,False,3.330849769379085e-16,PASSIVATION_LIMITED,0.3,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,1000.0,0.002,0.14898391892776316,0.41800760520139446,0.4330084758708425,0.9971343798305139,0.34030563703023403,6.68460822675514,1.6438356164383785,15.092486662535778,0.9533793854416504,0.9926477705624103,0.9926477705624108,0.310305177162434,0.31030517716243405,0.0025,0.0005,0.002,389707.62828375824,False,False,3.3306803676291205e-16,PASSIVATION_LIMITED,0.3,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,10000.0,0.002,0.006294729705297155,0.13530932183074865,0.8583959484639558,0.999470816637938,0.8550142175871132,5.751776777211946,0.1643835616438378,12.986342856788958,0.09533793854416514,0.15210688902017874,0.15210688902017871,0.006911223052056567,0.006911223052056565,0.00205,5e-05,0.002,772556.3536175602,False,False,1.332267911894474e-15,PASSIVATION_LIMITED,0.3,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,100.0,0.002,0.47560991540412717,0.20545425505890386,0.3189358295369687,0.9630436599889218,0.00022148141625590034,5.337640907395687,16.43835616438378,36.15392472000397,9.533793854416503,1.7845800394701197,1.7845800394701206,1.9626803698554611,1.9626803698554616,0.007,0.005,0.002,287042.24658327183,False,False,2.775557561886009e-17,PASSIVATION_LIMITED,0.1,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,1000.0,0.002,0.19443428042125857,0.4841495918251422,0.32141612775359985,0.877881016871084,0.2410739290781492,2.2282027422517108,1.6438356164383785,15.092486662535778,0.9533793854416504,0.7993103548088609,0.7993103548088614,0.3955547352656829,0.3955547352656829,0.0025,0.0005,0.002,289274.51497823984,False,False,4.545902364031048e-16,PASSIVATION_LIMITED,0.1,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.95,10000.0,0.002,0.008354091132136025,0.1589415665368483,0.8327043423310173,0.9737999523834213,0.8293260562612038,1.917258925737313,0.1643835616438378,12.986342856788958,0.09533793854416514,0.14788078637016774,0.14788078637016783,0.009261716112517275,0.009261716112517276,0.00205,5e-05,0.002,749433.9080979156,False,False,1.3330308699542695e-15,PASSIVATION_LIMITED,0.1,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.5,100.0,0.0,0.554741828842388,0.07721263349468599,0.3680455376629261,0.9999883314818804,3.329114068679768e-09,18.436811332746004,19.520547945205738,12.487971756913105,11.321380202119597,0.9999883281527661,0.9999883281527663,0.9999673989060326,0.9999673989060321,0.0040625,0.0040625,0.0,331240.9838966335,False,False,3.330669080079324e-16,PASSIVATION_LIMITED,1.0,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.5,1000.0,0.0,0.3503206428642572,0.33263339985868495,0.31704595727705764,0.6267641280845269,0.08898924182739791,1.8436811332746008,1.9520547945205748,1.2487971756913103,1.1321380202119598,0.5377748862571291,0.5377748862571294,0.40985146822415197,0.40985146822415214,0.00040625000000000004,0.00040625000000000004,0.0,285341.3615493519,False,False,1.1443916996305594e-16,PASSIVATION_LIMITED,1.0,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.5,10000.0,0.0,0.3184228488940115,0.35058721432120665,0.33098993678478184,0.36372414817473053,0.2992233445238882,0.1843681133274601,0.19520547945205743,0.12487971756913102,0.11321380202119613,0.06450080365084224,0.06450080365084274,0.039748946103992405,0.03974894610399249,4.0625e-05,4.0625e-05,0.0,297890.94310630363,False,False,2.2887833992611187e-16,PASSIVATION_LIMITED,1.0,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.5,100.0,0.0,0.5549549626863596,0.12562669885589675,0.3194183384577435,0.992891400173936,3.3054872991286466e-09,5.531043399823801,19.520547945205738,12.487971756913105,11.321380202119597,0.9928913968684486,0.9928913968684484,0.9999675175556169,0.9999675175556162,0.0040625,0.0040625,0.0,287476.5046119691,False,False,2.2205138118860934e-16,PASSIVATION_LIMITED,0.3,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.5,1000.0,0.0,0.42389441236098163,0.43330152547369716,0.14280406216532132,0.29655074699843603,0.042104876390086414,0.5531043399823802,1.9520547945205748,1.2487971756913103,1.1321380202119598,0.2544458706083495,0.2544458706083497,0.4744741463843742,0.47447414638437374,0.00040625000000000004,0.00040625000000000004,0.0,128523.6559487892,False,False,2.5438405243138006e-16,PASSIVATION_LIMITED,0.3,900000.0,kinetic_chemistry_and_conditions
15000000.0,-0.5,10000.0,0.0,0.41408429249591866,0.45638655347392887,0.1295291540301522,0.14244742629069376,0.11718659739095848,0.055310433998238026,0.19520547945205743,0.12487971756913102,0.11321380202119613,0.025260828899735344,0.025260828899735577,0.05164956598646277,0.05164956598646284,4.0625e-05,4.0625e-05,0.0,116576.23862713698,False,False,0.0,PASSIVATION_LIMITED,0.3,900000.0,kinetic_chemistry_and_conditions
