surface_id,fracture_context,temperature_K,rate_criterion_m_per_cycle,DeltaK_th_MPa_sqrtm,DeltaK_lo_MPa_sqrtm,DeltaK_hi_MPa_sqrtm,threshold_status,threshold_width_MPa_sqrtm,converged,lower_rate_m_per_cycle,upper_rate_m_per_cycle,lower_source,upper_source,n_DeltaK_evaluations,threshold_definition
EXP_02548,ctx_FCC_like_case29,900.0,1e-10,,,0.025,below_search_range,,False,,0.0125073682626249,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02620,ctx_FCC_like_case29,100.0,1e-12,16.356897815361943,16.344659222139722,16.4262498436212,bracketed,0.08159062148147811,True,9.979339702315526e-13,1.0988783798380265e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02620,ctx_FCC_like_case29,100.0,1e-10,,20.0,,above_search_range,,False,3.5416030657199515e-11,,measured,,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02620,ctx_FCC_like_case29,300.0,1e-12,4.2984471508740105,4.219578858934953,4.3123650847456085,bracketed,0.09278622581065576,True,7.245813789407893e-13,1.0047947744411809e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02620,ctx_FCC_like_case29,300.0,1e-10,5.88241702598124,5.853960283178425,5.887438804122913,bracketed,0.03347852094448722,True,9.122632636909336e-11,1.001071109983311e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02620,ctx_FCC_like_case29,500.0,1e-12,0.2847028796436527,0.2777339054290572,0.2914516534459497,bracketed,0.013717748016892517,True,8.809132554508995e-13,1.1306466331971352e-12,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02620,ctx_FCC_like_case29,500.0,1e-10,0.6793835937343969,0.6490888491621499,0.693045704896647,bracketed,0.043956855734497036,True,7.522012610496363e-11,1.1370249600425641e-10,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02620,ctx_FCC_like_case29,700.0,1e-12,,,0.025,below_search_range,,False,,2.1652945760569126e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02620,ctx_FCC_like_case29,700.0,1e-10,,,0.025,below_search_range,,False,,2.1652945760569126e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02620,ctx_FCC_like_case29,900.0,1e-12,,,0.025,below_search_range,,False,,0.0124575381090751,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02620,ctx_FCC_like_case29,900.0,1e-10,,,0.025,below_search_range,,False,,0.0124575381090751,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02650,ctx_FCC_like_case29,100.0,1e-12,15.040094123188744,14.842591967267582,15.20304937325598,bracketed,0.3604574059883987,True,4.601568764887855e-13,1.897273229136485e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02650,ctx_FCC_like_case29,100.0,1e-10,16.29347664459724,15.89772131594648,16.363315820241493,bracketed,0.46559450429501226,True,2.2702872184127293e-11,1.0162494374565449e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02650,ctx_FCC_like_case29,300.0,1e-12,4.674098605076418,4.645810998582414,4.679090535634184,bracketed,0.03327953705176956,True,8.62264353193552e-13,1.0088961525819886e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02650,ctx_FCC_like_case29,300.0,1e-10,5.757804290972953,5.675950598167039,5.805805436812257,bracketed,0.12985483864521807,True,7.286999456123167e-11,1.2039404738952018e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02650,ctx_FCC_like_case29,500.0,1e-12,0.2720242663669973,0.2670879150080514,0.2789269588330016,bracketed,0.011839043824950213,True,9.325063685326837e-13,1.1026484253125045e-12,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02650,ctx_FCC_like_case29,500.0,1e-10,0.6792779514304428,0.64844171179213,0.6922843668142705,bracketed,0.043842655022140575,True,7.481000985835702e-11,1.1302187930089232e-10,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02650,ctx_FCC_like_case29,700.0,1e-12,,,0.025,below_search_range,,False,,2.1739581930213547e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02650,ctx_FCC_like_case29,700.0,1e-10,,,0.025,below_search_range,,False,,2.1739581930213547e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02650,ctx_FCC_like_case29,900.0,1e-12,,,0.025,below_search_range,,False,,0.012507368262625,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02650,ctx_FCC_like_case29,900.0,1e-10,,,0.025,below_search_range,,False,,0.012507368262625,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02666,ctx_FCC_like_case29,100.0,1e-12,,20.0,,above_search_range,,False,1e-19,,upper_bound,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02666,ctx_FCC_like_case29,100.0,1e-10,,20.0,,above_search_range,,False,1e-19,,upper_bound,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02666,ctx_FCC_like_case29,300.0,1e-12,5.010686352754712,4.922103528209243,5.026318615909795,bracketed,0.10421508770055166,True,6.218465489954037e-13,1.0074529686853337e-12,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02666,ctx_FCC_like_case29,300.0,1e-10,6.108804812604757,5.9936569001999285,6.1291250324409035,bracketed,0.13546813224097498,True,6.284702683918193e-11,1.0721245203028964e-10,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02666,ctx_FCC_like_case29,500.0,1e-12,0.27202426944294417,0.2670879226658516,0.2789269678421783,bracketed,0.011839045176326723,True,9.325064258003029e-13,1.1026485232422926e-12,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02666,ctx_FCC_like_case29,500.0,1e-10,0.6792779514134436,0.648441711858641,0.6922843668925188,bracketed,0.04384265503387785,True,7.481000992118492e-11,1.1302187939964071e-10,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02666,ctx_FCC_like_case29,700.0,1e-12,,,0.025,below_search_range,,False,,2.1652970049976583e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02666,ctx_FCC_like_case29,700.0,1e-10,,,0.025,below_search_range,,False,,2.1652970049976583e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02666,ctx_FCC_like_case29,900.0,1e-12,,,0.025,below_search_range,,False,,0.0125073682626249,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02666,ctx_FCC_like_case29,900.0,1e-10,,,0.025,below_search_range,,False,,0.0125073682626249,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02690,ctx_FCC_like_case29,100.0,1e-12,13.825067696054365,13.691363213960315,13.848662604659197,bracketed,0.15729939069888133,True,4.887562641388162e-13,1.1280037272510597e-12,measured,measured,16,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02690,ctx_FCC_like_case29,100.0,1e-10,14.740006304835255,14.675231244037116,14.75143719791728,bracketed,0.07620595388016405,True,7.204904314397213e-11,1.0357645526599127e-10,measured,measured,16,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02690,ctx_FCC_like_case29,300.0,1e-12,4.821130052004939,4.749329699749178,4.833800702403015,bracketed,0.08447100265383689,True,6.533080508091316e-13,1.0048005410133285e-12,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02690,ctx_FCC_like_case29,300.0,1e-10,5.80161932166245,5.711773153178452,5.833367093756827,bracketed,0.12159394057837503,True,6.68815195032202e-11,1.1527345242534374e-10,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02690,ctx_FCC_like_case29,500.0,1e-12,0.2717425560386539,0.2668409963197098,0.2786364662584821,bracketed,0.011795469938772285,True,9.329390470501117e-13,1.10255573865859e-12,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02690,ctx_FCC_like_case29,500.0,1e-10,0.6792771934199143,0.6483508210502291,0.6921774365296813,bracketed,0.04382661547945221,True,7.474499500524925e-11,1.1290999457077548e-10,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02690,ctx_FCC_like_case29,700.0,1e-12,,,0.025,below_search_range,,False,,2.1739581930213547e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02690,ctx_FCC_like_case29,700.0,1e-10,,,0.025,below_search_range,,False,,2.1739581930213547e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02690,ctx_FCC_like_case29,900.0,1e-12,,,0.025,below_search_range,,False,,0.012507368262625,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02690,ctx_FCC_like_case29,900.0,1e-10,,,0.025,below_search_range,,False,,0.012507368262625,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02694,ctx_FCC_like_case29,100.0,1e-12,16.180630385067296,16.11195535183567,16.199624758207793,bracketed,0.08766940637212173,True,7.764257785669447e-13,1.072498093540118e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02694,ctx_FCC_like_case29,100.0,1e-10,17.525300365636408,17.467259355334942,17.60329017198526,bracketed,0.1360308166503188,True,8.310261817438874e-11,1.2823715025935138e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02694,ctx_FCC_like_case29,300.0,1e-12,5.011484023475049,4.922528391168957,5.027182076234948,bracketed,0.10465368506599138,True,6.206227044512188e-13,1.0074689041885317e-12,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02694,ctx_FCC_like_case29,300.0,1e-10,6.10972217302015,5.99451980127107,6.130052003328811,bracketed,0.13553220205774075,True,6.281967579174591e-11,1.0718781293244096e-10,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02694,ctx_FCC_like_case29,500.0,1e-12,0.2717425560386539,0.2668409963197098,0.2786364662584821,bracketed,0.011795469938772285,True,9.329390470501117e-13,1.10255573865859e-12,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02694,ctx_FCC_like_case29,500.0,1e-10,0.6792771934199143,0.6483508210502291,0.6921774365296813,bracketed,0.04382661547945221,True,7.474499500524925e-11,1.1290999457077548e-10,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02694,ctx_FCC_like_case29,700.0,1e-12,,,0.025,below_search_range,,False,,2.1739581930213547e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02694,ctx_FCC_like_case29,700.0,1e-10,,,0.025,below_search_range,,False,,2.1739581930213547e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02694,ctx_FCC_like_case29,900.0,1e-12,,,0.025,below_search_range,,False,,0.0123295675511765,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02694,ctx_FCC_like_case29,900.0,1e-10,,,0.025,below_search_range,,False,,0.0123295675511765,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02702,ctx_FCC_like_case29,100.0,1e-12,,20.0,,above_search_range,,False,4.7383614996937296e-14,,measured,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02702,ctx_FCC_like_case29,100.0,1e-10,,20.0,,above_search_range,,False,4.7383614996937296e-14,,measured,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02702,ctx_FCC_like_case29,300.0,1e-12,5.010650082102597,4.921852642384362,5.026320218523462,bracketed,0.10446757613909963,True,6.21118658451435e-13,1.007460345305884e-12,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02702,ctx_FCC_like_case29,300.0,1e-10,6.108804043724494,5.993617732504833,6.129131039822082,bracketed,0.13551330731724853,True,6.28372303427722e-11,1.0721496748287423e-10,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02702,ctx_FCC_like_case29,500.0,1e-12,0.2717425560386539,0.2668409963197098,0.2786364662584821,bracketed,0.011795469938772285,True,9.329390470501117e-13,1.10255573865859e-12,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02702,ctx_FCC_like_case29,500.0,1e-10,0.6792771934199143,0.6483508210502291,0.6921774365296813,bracketed,0.04382661547945221,True,7.474499500524925e-11,1.1290999457077548e-10,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02702,ctx_FCC_like_case29,700.0,1e-12,,,0.025,below_search_range,,False,,2.1739581930213547e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02702,ctx_FCC_like_case29,700.0,1e-10,,,0.025,below_search_range,,False,,2.1739581930213547e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02702,ctx_FCC_like_case29,900.0,1e-12,,,0.025,below_search_range,,False,,0.0124575380800589,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02702,ctx_FCC_like_case29,900.0,1e-10,,,0.025,below_search_range,,False,,0.0124575380800589,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02713,ctx_FCC_like_case29,100.0,1e-12,,,,unresolved,,False,,,,,0,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02713,ctx_FCC_like_case29,100.0,1e-10,,,,unresolved,,False,,,,,0,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02713,ctx_FCC_like_case29,300.0,1e-12,5.010650083023291,4.921852647753539,5.02632021865913,bracketed,0.10446757090559089,True,6.211186734493997e-13,1.0074603451879594e-12,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02713,ctx_FCC_like_case29,300.0,1e-10,6.108804043780733,5.993617733377651,6.129131039734218,bracketed,0.13551330635656722,True,6.283723055310134e-11,1.0721496743516567e-10,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02713,ctx_FCC_like_case29,500.0,1e-12,0.2717425560386539,0.2668409963197098,0.2786364662584821,bracketed,0.011795469938772285,True,9.329390470501117e-13,1.10255573865859e-12,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02713,ctx_FCC_like_case29,500.0,1e-10,0.6792771934199143,0.6483508210502291,0.6921774365296813,bracketed,0.04382661547945221,True,7.474499500524925e-11,1.1290999457077548e-10,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02713,ctx_FCC_like_case29,700.0,1e-12,,,0.025,below_search_range,,False,,2.1739581930213547e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02713,ctx_FCC_like_case29,700.0,1e-10,,,0.025,below_search_range,,False,,2.1739581930213547e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02713,ctx_FCC_like_case29,900.0,1e-12,,,0.025,below_search_range,,False,,0.012507368262625,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02713,ctx_FCC_like_case29,900.0,1e-10,,,0.025,below_search_range,,False,,0.012507368262625,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02728,ctx_FCC_like_case29,100.0,1e-12,,,,unresolved,,False,,,,,0,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02728,ctx_FCC_like_case29,100.0,1e-10,,,,unresolved,,False,,,,,0,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02728,ctx_FCC_like_case29,300.0,1e-12,4.872683393473964,4.809967147333971,4.883750966322198,bracketed,0.07378381898822717,True,7.233688386882387e-13,1.0055011364940365e-12,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02728,ctx_FCC_like_case29,300.0,1e-10,6.011430702081913,5.893993259596202,6.035154600078445,bracketed,0.14116134048224271,True,6.409316697441362e-11,1.0940232577530867e-10,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02728,ctx_FCC_like_case29,500.0,1e-12,0.2717425560386539,0.2668409963197098,0.2786364662584821,bracketed,0.011795469938772285,True,9.329390470501117e-13,1.10255573865859e-12,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02728,ctx_FCC_like_case29,500.0,1e-10,0.6792771934199143,0.6483508210502291,0.6921774365296813,bracketed,0.04382661547945221,True,7.474499500524925e-11,1.1290999457077548e-10,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02728,ctx_FCC_like_case29,700.0,1e-12,,,0.025,below_search_range,,False,,2.1739581930213547e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02728,ctx_FCC_like_case29,700.0,1e-10,,,0.025,below_search_range,,False,,2.1739581930213547e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02728,ctx_FCC_like_case29,900.0,1e-12,,,0.025,below_search_range,,False,,0.012507368262625,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02728,ctx_FCC_like_case29,900.0,1e-10,,,0.025,below_search_range,,False,,0.012507368262625,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02786,ctx_FCC_like_case29,100.0,1e-12,15.0119464471707,14.843466578557615,15.204078327714845,bracketed,0.36061174915722916,True,5.928242906095788e-13,1.8153139630407412e-12,measured,measured,16,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02786,ctx_FCC_like_case29,100.0,1e-10,16.74073526551673,16.63415130718192,16.75954419934052,bracketed,0.12539289215860094,True,7.744385887396207e-11,1.0291775014220468e-10,measured,measured,16,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02786,ctx_FCC_like_case29,300.0,1e-12,4.910155971857058,4.831792574106017,4.9239848067543015,bracketed,0.09219223264828447,True,6.778798433058687e-13,1.0053212665601948e-12,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02786,ctx_FCC_like_case29,300.0,1e-10,6.073259457570816,5.948889437392426,6.095207108190532,bracketed,0.14631767079810665,True,6.068960316620175e-11,1.0546039434718736e-10,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02786,ctx_FCC_like_case29,500.0,1e-12,0.2720242663668936,0.2670879150080785,0.2789269588330335,bracketed,0.011839043824954987,True,9.325063685340983e-13,1.1026484253151349e-12,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02786,ctx_FCC_like_case29,500.0,1e-10,0.679277951434697,0.6484417117978454,0.6922843668209946,bracketed,0.04384265502314921,True,7.481000986026636e-11,1.1302187930295832e-10,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02786,ctx_FCC_like_case29,700.0,1e-12,,,0.025,below_search_range,,False,,2.1739581930213547e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02786,ctx_FCC_like_case29,700.0,1e-10,,,0.025,below_search_range,,False,,2.1739581930213547e-06,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02786,ctx_FCC_like_case29,900.0,1e-12,,,0.025,below_search_range,,False,,0.012507368262625,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02786,ctx_FCC_like_case29,900.0,1e-10,,,0.025,below_search_range,,False,,0.012507368262625,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
