case_id,matrix,material_class,candidate_id,temperature_K,theta_deg,rate_tag,loading_rate_factor,seed,physical_avalanche_index,first_event_transaction_index,last_event_transaction_index,event_transaction_count,start_extension_um,end_extension_um,avalanche_extension_um,onset_opening_m,onset_native_J_J_per_m2,onset_native_KJ_MPa_sqrt_m,target_right_censored,grouping_rule
canonical_theta0_rate__dbtt__T1150K__theta0__rate0p01x__seed1011693,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1150.0,0.0,rate0p01x,0.01,1011693,1,12,192,181,51.0451552744824,1004.5737824777509,953.5286272032686,3.6621103346526555e-05,5320.877263406473,48.653301510033515,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T1150K__theta0__rate100x__seed1011693,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1150.0,0.0,rate100x,100.0,1011693,0,0,11,12,0.0,51.0451552744824,51.0451552744824,3.383423097526689e-05,7422.349729764153,57.46341103760288,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T1150K__theta0__rate100x__seed1011693,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1150.0,0.0,rate100x,100.0,1011693,1,12,192,181,51.0451552744824,1004.5737824777509,953.5286272032686,4.01409309876587e-05,6392.861168061113,53.32960068832129,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T1200K__theta0__rate0p01x__seed1012702,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1200.0,0.0,rate0p01x,0.01,1012702,0,0,7,8,0.0,57.654087139645085,57.654087139645085,3.0287360660828324e-05,5947.735577325369,51.43947430546182,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T1200K__theta0__rate0p01x__seed1012702,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1200.0,0.0,rate0p01x,0.01,1012702,1,8,188,181,57.654087139645085,1007.6578665257346,950.0037793860895,3.107846519476024e-05,5190.26162027363,48.0524261620677,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T1200K__theta0__rate100x__seed1012702,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1200.0,0.0,rate100x,100.0,1012702,0,0,7,8,0.0,57.654087139645085,57.654087139645085,3.347880752933081e-05,7267.2274915466305,56.85976665209415,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T1200K__theta0__rate100x__seed1012702,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1200.0,0.0,rate100x,100.0,1012702,1,8,188,181,57.654087139645085,1007.6578665257346,950.0037793860895,3.45166417399163e-05,6402.169867551284,53.36841340702721,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T1250K__theta0__rate0p01x__seed1013711,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1250.0,0.0,rate0p01x,0.01,1013711,0,0,146,147,0.0,803.3382121984697,803.3382121984697,3.023580166110162e-05,5927.50282854304,51.35190748604309,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T1250K__theta0__rate0p01x__seed1013711,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1250.0,0.0,rate0p01x,0.01,1013711,1,147,182,36,803.3382121984697,1004.6916856759267,201.35347347745693,3.2865049347348654e-05,4937.35373795331,46.86707146559668,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T1250K__theta0__rate100x__seed1013711,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1250.0,0.0,rate100x,100.0,1013711,0,0,146,147,0.0,803.3382121984697,803.3382121984697,3.340277622271582e-05,7234.256819702019,56.73063653452362,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T1250K__theta0__rate100x__seed1013711,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1250.0,0.0,rate100x,100.0,1013711,1,147,182,36,803.3382121984697,1004.6916856759267,201.35347347745693,3.621323979488123e-05,5994.603003047027,51.64174498963321,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T1300K__theta0__rate0p01x__seed1014720,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1300.0,0.0,rate0p01x,0.01,1014720,0,0,167,168,0.0,888.9791147755419,888.979114775542,2.8307730195289764e-05,5195.638060096081,48.077307769832274,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T1300K__theta0__rate0p01x__seed1014720,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1300.0,0.0,rate0p01x,0.01,1014720,1,168,192,25,888.9791147755419,1005.2904670500016,116.31135227445962,3.86527774292832e-05,5889.714826281717,51.187960828116424,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T1300K__theta0__rate100x__seed1014720,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1300.0,0.0,rate100x,100.0,1014720,0,0,167,168,0.0,888.9791147755419,888.979114775542,3.123789606411216e-05,6326.920033304666,53.053845461839536,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__dbtt__T1300K__theta0__rate100x__seed1014720,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1300.0,0.0,rate100x,100.0,1014720,1,168,192,25,888.9791147755419,1005.2904670500016,116.31135227445962,4.4312271507424445e-05,7740.711501919459,58.68284167358387,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__peak__T0300K__theta0__rate0p01x__seed3621,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,300.0,0.0,rate0p01x,0.01,3621,0,0,206,207,0.0,1000.0106212350875,1000.0106212350875,1.3383711690275166e-05,1161.4003146495968,22.7306400618135,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__peak__T0300K__theta0__rate100x__seed3621,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,300.0,0.0,rate100x,100.0,3621,0,0,206,207,0.0,1000.0106212350875,1000.0106212350875,1.451827815822105e-05,1366.6553946056551,24.657566060064042,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__peak__T0600K__theta0__rate0p01x__seed4630,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,600.0,0.0,rate0p01x,0.01,4630,0,0,193,194,0.0,1009.3183059364883,1009.3183059364883,1.4557729993353292e-05,1374.0929598027685,24.72457030260318,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__peak__T0600K__theta0__rate100x__seed4630,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,600.0,0.0,rate100x,100.0,4630,0,0,193,194,0.0,1009.3183059364883,1009.3183059364883,1.3775844427707972e-05,1230.4536345544195,23.396630806183413,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__peak__T0800K__theta0__rate0p01x__seed5639,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,800.0,0.0,rate0p01x,0.01,5639,0,0,195,196,0.0,1016.7419830836919,1016.7419830836919,3.238999602241473e-05,6802.218585057259,55.01055000490251,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__peak__T0800K__theta0__rate100x__seed5639,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,800.0,0.0,rate100x,100.0,5639,0,0,195,196,0.0,1016.7419830836919,1016.7419830836919,1.3780911664914567e-05,1231.359008768873,23.40523690497847,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__peak__T0900K__theta0__rate0p01x__seed6648,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,900.0,0.0,rate0p01x,0.01,6648,0,0,179,180,0.0,1000.1763831336864,1000.1763831336864,3.300000000000008e-05,7060.84493590426,56.046569098233846,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__peak__T0900K__theta0__rate100x__seed6648,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,900.0,0.0,rate100x,100.0,6648,0,0,8,9,0.0,52.27210343804276,52.27210343804276,1.579999999999999e-05,1618.6127913674288,26.834417931881593,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__peak__T0900K__theta0__rate100x__seed6648,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,900.0,0.0,rate100x,100.0,6648,1,9,179,171,52.27210343804276,1000.1763831336864,947.9042796956437,1.74584006029824e-05,1209.7039759143909,23.19851841488896,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__peak__T0950K__theta0__rate0p01x__seed7657,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,950.0,0.0,rate0p01x,0.01,7657,0,0,213,214,0.0,1000.8893838023652,1000.8893838023652,3.600000000000005e-05,8402.989014629848,61.141711743527786,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__peak__T0950K__theta0__rate100x__seed7657,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,950.0,0.0,rate100x,100.0,7657,0,0,213,214,0.0,1000.8893838023652,1000.8893838023652,1.860000000000001e-05,2243.13123418313,31.58988440082266,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__peak__T1000K__theta0__rate0p01x__seed8666,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1000.0,0.0,rate0p01x,0.01,8666,0,0,207,208,0.0,1006.6612608237136,1006.6612608237136,3.9400000000000016e-05,10065.172860147199,66.91620674152757,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__peak__T1000K__theta0__rate100x__seed8666,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1000.0,0.0,rate100x,100.0,8666,0,0,207,208,0.0,1006.6612608237136,1006.6612608237136,2.2969395827026263e-05,3420.802005216293,39.010782738306325,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__peak__T1050K__theta0__rate0p01x__seed9675,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1050.0,0.0,rate0p01x,0.01,9675,0,0,224,225,0.0,1000.203110835197,1000.203110835197,4.6679661786703486e-05,14128.114167769569,79.27984514577747,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__peak__T1050K__theta0__rate100x__seed9675,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1050.0,0.0,rate100x,100.0,9675,0,0,224,225,0.0,1000.203110835197,1000.203110835197,3.08000000000001e-05,6150.78047749883,52.31013115835163,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__peak__T1100K__theta0__rate0p01x__seed10684,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1100.0,0.0,rate0p01x,0.01,10684,0,0,195,196,0.0,1016.280231244603,1016.280231244603,5.17999999999999e-05,17397.55882995004,87.97612967540915,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__peak__T1100K__theta0__rate100x__seed10684,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1100.0,0.0,rate100x,100.0,10684,0,0,195,196,0.0,1016.280231244603,1016.280231244603,3.240000000000008e-05,6806.421101850195,55.02754056917508,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__peak__T1150K__theta0__rate0p01x__seed11693,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1150.0,0.0,rate0p01x,0.01,11693,0,0,210,211,0.0,1012.3916445221486,1012.3916445221487,5.4199999999999874e-05,19047.034451340336,92.05224379164433,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__peak__T1150K__theta0__rate100x__seed11693,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1150.0,0.0,rate100x,100.0,11693,0,0,210,211,0.0,1012.3916445221486,1012.3916445221487,3.180000000000009e-05,6556.665595026476,54.00851204011629,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__peak__T1200K__theta0__rate0p01x__seed12702,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1200.0,0.0,rate0p01x,0.01,12702,0,0,182,183,0.0,1005.2877647058981,1005.2877647058981,5.2645700613798634e-05,17970.27046670373,89.41245142958152,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__peak__T1200K__theta0__rate100x__seed12702,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1200.0,0.0,rate100x,100.0,12702,0,0,182,183,0.0,1005.2877647058981,1005.2877647058981,3.03699171302276e-05,5980.20412192624,51.57968663475556,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__peak__T1250K__theta0__rate0p01x__seed13711,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1250.0,0.0,rate0p01x,0.01,13711,0,0,208,209,0.0,1001.0997928055303,1001.0997928055303,5.3999999999999876e-05,18906.725282917017,91.71256761529135,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__peak__T1250K__theta0__rate100x__seed13711,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1250.0,0.0,rate100x,100.0,13711,0,0,208,209,0.0,1001.0997928055303,1001.0997928055303,3.08000000000001e-05,6150.78047749883,52.31013115835163,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__peak__T1300K__theta0__rate0p01x__seed14720,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1300.0,0.0,rate0p01x,0.01,14720,0,0,173,174,0.0,1000.5888159289698,1000.5888159289698,5.239999999999989e-05,17802.925244452083,88.99515820446793,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__peak__T1300K__theta0__rate100x__seed14720,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1300.0,0.0,rate100x,100.0,14720,0,0,173,174,0.0,1000.5888159289698,1000.5888159289698,3.0000000000000096e-05,5835.409037937416,50.95142645293991,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T0300K__theta0__rate0p01x__seed2003621,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,300.0,0.0,rate0p01x,0.01,2003621,0,0,210,211,0.0,1008.105548644824,1008.105548644824,1.3646594990966475e-05,1207.472919431099,23.177116033842818,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T0300K__theta0__rate100x__seed2003621,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,300.0,0.0,rate100x,100.0,2003621,0,0,210,211,0.0,1008.105548644824,1008.105548644824,1.411050341309232e-05,1290.963045415669,23.965009228870958,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T0600K__theta0__rate0p01x__seed2004630,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,600.0,0.0,rate0p01x,0.01,2004630,0,0,183,184,0.0,1001.9421998619965,1001.9421998619965,1.5667307475096254e-05,1591.539887818857,26.60905548443199,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T0600K__theta0__rate100x__seed2004630,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,600.0,0.0,rate100x,100.0,2004630,0,0,6,7,0.0,51.8883185351884,51.8883185351884,1.4503410971684023e-05,1363.8578290605876,24.632315914683925,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T0600K__theta0__rate100x__seed2004630,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,600.0,0.0,rate100x,100.0,2004630,1,7,183,177,51.8883185351884,1001.9421998619965,950.0538813268082,1.5609019215793432e-05,967.6985763896389,20.74869307295864,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T0800K__theta0__rate0p01x__seed2005639,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,800.0,0.0,rate0p01x,0.01,2005639,0,0,190,191,0.0,1000.442302150884,1000.442302150884,1.72e-05,1918.163788648215,29.21215116635212,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T0800K__theta0__rate100x__seed2005639,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,800.0,0.0,rate100x,100.0,2005639,0,0,4,5,0.0,48.108210276412755,48.10821027641276,1.4376339140660336e-05,1340.0636068423719,24.416499546262465,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T0800K__theta0__rate100x__seed2005639,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,800.0,0.0,rate100x,100.0,2005639,1,5,190,186,48.108210276412755,1000.442302150884,952.3340918744713,1.611333828984985e-05,1007.154268493671,21.167457387687218,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T0900K__theta0__rate0p01x__seed2006648,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,900.0,0.0,rate0p01x,0.01,2006648,0,0,187,188,0.0,1000.9297499446932,1000.9297499446932,1.7876495596748173e-05,2072.018204623716,30.361098354467195,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T0900K__theta0__rate100x__seed2006648,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,900.0,0.0,rate100x,100.0,2006648,0,0,187,188,0.0,1000.9297499446932,1000.9297499446932,1.414769829765042e-05,1297.7778990106897,24.028180309703874,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T0950K__theta0__rate0p01x__seed2007657,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,950.0,0.0,rate0p01x,0.01,2007657,0,0,209,210,0.0,1008.8811281050896,1008.8811281050896,1.6674578884046438e-05,1802.7626160645093,28.319785988141145,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T0950K__theta0__rate100x__seed2007657,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,950.0,0.0,rate100x,100.0,2007657,0,0,209,210,0.0,1008.8811281050896,1008.8811281050896,1.3246716527511178e-05,1137.7459015578456,22.49797009648091,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T1000K__theta0__rate0p01x__seed2008666,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1000.0,0.0,rate0p01x,0.01,2008666,0,0,176,177,0.0,1001.9561718961675,1001.9561718961675,1.7e-05,1873.8146799598908,28.872474989999187,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T1000K__theta0__rate100x__seed2008666,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1000.0,0.0,rate100x,100.0,2008666,0,0,176,177,0.0,1001.9561718961675,1001.9561718961675,1.4044243950138908e-05,1278.8674196773409,23.852475423754885,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T1050K__theta0__rate0p01x__seed2009675,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1050.0,0.0,rate0p01x,0.01,2009675,0,0,200,201,0.0,1001.5659258994483,1001.5659258994483,1.64557118532789e-05,1755.7478383092905,27.948066407436965,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T1050K__theta0__rate100x__seed2009675,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1050.0,0.0,rate100x,100.0,2009675,0,0,200,201,0.0,1001.5659258994483,1001.5659258994483,1.4037547845326805e-05,1277.6482171556963,23.841102887359728,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T1100K__theta0__rate0p01x__seed2010684,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1100.0,0.0,rate0p01x,0.01,2010684,0,0,208,209,0.0,1001.8000994403504,1001.8000994403504,1.5999999999999992e-05,1659.8496819021866,27.174094108234524,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T1100K__theta0__rate100x__seed2010684,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1100.0,0.0,rate100x,100.0,2010684,0,0,21,22,0.0,113.25553755390584,113.25553755390582,1.3862992201692294e-05,1246.0708949452105,23.544640919406746,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T1100K__theta0__rate100x__seed2010684,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1100.0,0.0,rate100x,100.0,2010684,1,22,208,187,113.25553755390584,1001.8000994403504,888.5445618864446,1.636014701465919e-05,1025.9550927010675,21.364113232462035,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T1150K__theta0__rate0p01x__seed2011693,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1150.0,0.0,rate0p01x,0.01,2011693,0,0,237,238,0.0,1002.1890521598219,1002.1890521598219,1.5499999999999987e-05,1557.7300237382817,26.32490366735219,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T1150K__theta0__rate100x__seed2011693,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1150.0,0.0,rate100x,100.0,2011693,0,0,237,238,0.0,1002.1890521598219,1002.1890521598219,1.3799999999999988e-05,1234.7725524275468,23.437656168352262,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T1200K__theta0__rate0p01x__seed2012702,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1200.0,0.0,rate0p01x,0.01,2012702,0,0,204,205,0.0,1004.7262696617743,1004.7262696617743,1.4979162139507206e-05,1454.8018268698456,25.440322602592026,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T1200K__theta0__rate100x__seed2012702,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1200.0,0.0,rate100x,100.0,2012702,0,0,204,205,0.0,1004.7262696617743,1004.7262696617743,1.3669849358123212e-05,1211.5915940936645,23.21661080643935,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T1250K__theta0__rate0p01x__seed2013711,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1250.0,0.0,rate0p01x,0.01,2013711,0,0,198,199,0.0,1006.4409864253365,1006.4409864253365,1.4599999999999987e-05,1382.0842116963674,24.796360873764,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T1250K__theta0__rate100x__seed2013711,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1250.0,0.0,rate100x,100.0,2013711,0,0,198,199,0.0,1006.4409864253365,1006.4409864253365,1.361858717039408e-05,1202.5216505291908,23.129548086842757,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
