case_id,matrix,material_class,candidate_id,temperature_K,theta_deg,rate_tag,loading_rate_factor,seed,pf_target_status,oneD_status,comparison_status,pf_initial_onset_native_KJ_MPa_sqrt_m,oneD_initial_onset_native_KJ_MPa_sqrt_m,onset_delta_oneD_minus_PF_MPa_sqrt_m,pf_physical_avalanche_count,oneD_physical_avalanche_count,pf_largest_avalanche_fraction,oneD_largest_avalanche_fraction,pf_maximum_tip_radius_um,oneD_maximum_tip_radius_um,pf_minimum_front_width_um,oneD_minimum_front_width_um,pf_maximum_backstress_GPa,oneD_maximum_backstress_GPa,pf_mobile_state_units,oneD_mobile_state_units,eventwise_K_not_compared_as_R_curve
canonical_single_crack_theta__peak__T0600K__theta30__rate1x__seed4630,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,600.0,30.0,rate1x,1.0,4630,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,22.445226271896054,26.68057797848396,4.235351706587906,1,1,1.0,1.0,1.0007712035830352,1.4206643529028296,8.009256932133821,0.5717975208116668,0.08918838047411125,1.552189127830062,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__peak__T0800K__theta30__rate1x__seed5639,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,800.0,30.0,rate1x,1.0,5639,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,29.055305043710167,42.05925053733008,13.003945493619913,1,1,0.9999999999999999,1.0,1.078069342412018,3.8192167966766974,1.3172609030448534,0.22118249861631975,0.8982338122439679,4.442731050293125,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__peak__T0900K__theta30__rate1x__seed6648,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,900.0,30.0,rate1x,1.0,6648,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,30.96785126055513,49.3756619714809,18.407810710925773,1,1,1.0,1.0,1.000096617807816,5.488117273022778,9.667686212439623,0.1753163436763828,0.024464952954881197,5.572459009232999,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__peak__T0950K__theta30__rate1x__seed7657,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,950.0,30.0,rate1x,1.0,7657,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,30.798628029623142,48.65665749665174,17.858029467028597,2,1,0.93446007312353,1.0,1.4236723663767925,5.428604909272606,0.5655264237450138,0.17649001391089864,1.9481420818629953,5.526210505024586,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__peak__T1000K__theta30__rate1x__seed8666,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1000.0,30.0,rate1x,1.0,8666,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,30.043322797185404,47.9445073501605,17.901184552975096,1,1,1.0,1.0,2.0269848261929235,5.367267041898077,0.3649923680436326,0.17772469673542277,3.2207854417345785,5.479093728573208,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__peak__T1050K__theta30__rate1x__seed9675,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1050.0,30.0,rate1x,1.0,9675,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,30.004619505273375,47.23822717238417,17.233607667110796,1,1,1.0,1.0,2.155270954931908,5.307376089706356,0.34360955572348567,0.1789556051978228,3.4081193041279714,5.43261613949438,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__peak__T1100K__theta30__rate1x__seed10684,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1100.0,30.0,rate1x,1.0,10684,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,29.796125625339023,46.538587084378705,16.74246145903968,1,1,1.0,1.0,2.143592445959402,5.246909123557069,0.3446977182733043,0.180224665512723,3.3975569486745893,5.386174587098324,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__peak__T1150K__theta30__rate1x__seed11693,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1150.0,30.0,rate1x,1.0,11693,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,29.295255423913503,45.84066037275549,16.545404948841984,2,1,0.9905527739244699,1.0,2.341862080674022,5.1863021076600955,0.3203824685780974,0.18152414834825825,3.745489590024503,5.339052425680793,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__peak__T1200K__theta30__rate1x__seed12702,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1200.0,30.0,rate1x,1.0,12702,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,28.166223153446385,45.150511263273316,16.98428810982693,2,1,0.997721642301161,1.0,2.275451047278747,5.126463968590164,0.3274686648390996,0.18283512154007814,3.664519698195732,5.292692814194897,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__peak__T1250K__theta30__rate1x__seed13711,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1250.0,30.0,rate1x,1.0,13711,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,28.794795376755697,44.46593778656393,15.67114240980823,1,1,1.0,1.0,2.1036086163018406,5.066972127841741,0.353033567510873,0.18416707628197407,3.315803636891073,5.246091629776612,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__peak__T1300K__theta30__rate1x__seed14720,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1300.0,30.0,rate1x,1.0,14720,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,28.268493445059505,43.78741034225374,15.518916897194238,1,1,1.0,1.0,2.0775856442694236,5.007746513113952,0.3557714202240029,0.18552241147117035,3.2902547761568024,5.199578890028841,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__dbtt__T0300K__theta30__rate1x__seed1003621,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,300.0,30.0,rate1x,1.0,1003621,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,23.361452945869978,23.646684585211172,0.28523163934119466,1,1,1.0,1.0,1.0,1.0000000654000272,9.999999999999996,9.999782601471228,2.118571552850319e-09,0.0006876321621408678,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__dbtt__T0600K__theta30__rate1x__seed1004630,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,600.0,30.0,rate1x,1.0,1004630,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,23.292302418660675,23.417095378116215,0.12479295945554014,1,1,1.0,1.0,1.0000000000000058,1.000000171143854,9.999999999981528,9.999431124696224,1.9350929341203123e-07,0.0009347440271131133,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__dbtt__T0800K__theta30__rate1x__seed1005639,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,800.0,30.0,rate1x,1.0,1005639,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,22.70562072909195,22.802510519809648,0.09688979071769666,2,1,0.9413628310495048,1.0,1.0000000000026066,1.001453059508999,9.999999991334946,7.131831819362314,3.874767492021044e-06,0.08355199918571293,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__dbtt__T0900K__theta30__rate1x__seed1006648,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,900.0,30.0,rate1x,1.0,1006648,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,22.383056795860124,26.906960868887083,4.523904073026959,1,1,1.0,1.0,1.0000000065096442,1.4525052976787947,9.999978360427535,0.575580621422242,0.00017701177406622798,1.4739902054163372,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__dbtt__T0950K__theta30__rate1x__seed1007657,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,950.0,30.0,rate1x,1.0,1007657,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,21.182603291793683,37.15121962040247,15.968616328608789,1,1,1.0,1.0,1.0000441189644933,2.822557055235804,9.856487392194754,0.287156656619038,0.014599169638885369,2.958174952077796,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__dbtt__T1000K__theta30__rate1x__seed1008666,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1000.0,30.0,rate1x,1.0,1008666,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,32.41367430960434,53.15290348087831,20.73922917127397,2,1,0.9970909967981929,1.0,5.7120783389259815,446.87329168452055,0.17863355125079747,0.018366741941144245,6.194092215161252,49.18917236105088,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__dbtt__T1050K__theta30__rate1x__seed1009675,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1050.0,30.0,rate1x,1.0,1009675,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,32.44276254213709,53.054234016515665,20.611471474378575,6,1,0.9369422355062544,1.0,6.933485241781665,53.947358485602734,0.1591947033573083,0.05329792091996206,7.146334881917761,21.33129997613783,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__dbtt__T1100K__theta30__rate1x__seed1010684,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1100.0,30.0,rate1x,1.0,1010684,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,32.52524528565024,52.29333498147029,19.768089695820045,5,1,0.935114849843331,1.0,7.533910163596239,504.1944351527288,0.15170574407411844,0.01728900587601218,7.454676517386535,51.02473857445205,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__dbtt__T1150K__theta30__rate1x__seed1011693,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1150.0,30.0,rate1x,1.0,1011693,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,32.050443619420356,51.52754653610346,19.4771029166831,6,1,0.9328724312946759,1.0,7.692178613135932,489.618526763188,0.14990151580100383,0.01754498302515224,7.629290051096298,50.19948572522484,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__dbtt__T1200K__theta30__rate1x__seed1012702,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1200.0,30.0,rate1x,1.0,1012702,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,31.736593937047644,50.75890012043032,19.022306183382675,5,1,0.6191621980521744,1.0,8.930179979518124,475.5520079969998,0.13770695709336675,0.017803114697948152,7.936811419401826,49.38893796750613,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__dbtt__T1250K__theta30__rate1x__seed1013711,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1250.0,30.0,rate1x,1.0,1013711,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,31.589827696303754,49.985466317038856,18.395638620735102,4,1,0.5533247110678341,1.0,8.267262236345465,455.63448248866905,0.14384945858682827,0.018188910298388507,7.654500749953896,48.528456698248384,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__dbtt__T1300K__theta30__rate1x__seed1014720,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1300.0,30.0,rate1x,1.0,1014720,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,30.04603270391943,49.21118601271677,19.165153308797343,4,1,0.9015294087770752,1.0,6.411522270369411,441.38558373856205,0.16669344200131672,0.018480822561375353,6.530703625681235,48.23070685279097,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__weakt__T0300K__theta30__rate1x__seed2003621,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,300.0,30.0,rate1x,1.0,2003621,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,19.16725518779332,31.94210275727951,12.774847569486191,1,1,1.0,1.0,1.4775784421091067,23.074888859636765,0.405286490945425,0.05967259521605282,2.0951828860035597,17.51202601781357,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__weakt__T0600K__theta30__rate1x__seed2004630,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,600.0,30.0,rate1x,1.0,2004630,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,18.068293755773933,30.88111002876822,12.812816272994286,1,1,1.0,1.0,1.7066515268864308,55.26341244935388,0.33334032266817903,0.03806056446379155,2.689283593854913,22.414892761761568,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__weakt__T0800K__theta30__rate1x__seed2005639,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,800.0,30.0,rate1x,1.0,2005639,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,17.76503510146635,29.625065951444533,11.860030849978184,2,1,0.7386405454604925,1.0,1.9157444715593235,47.09654240657769,0.29285891536640457,0.041294674082366464,3.363010767165004,23.074127972801488,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__weakt__T0900K__theta30__rate1x__seed2006648,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,900.0,30.0,rate1x,1.0,2006648,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,18.00336762211223,29.093299604980952,11.089931982868723,1,1,1.0,1.0,1.9170451132474553,45.234570585365354,0.29265133919046005,0.042154811797838504,3.278326652811512,22.356054470024933,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__weakt__T0950K__theta30__rate1x__seed2007657,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,950.0,30.0,rate1x,1.0,2007657,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,17.44204519430069,29.019185080596344,11.577139886295654,3,1,0.6114461248222796,1.0,2.362623670359051,42.46971097831535,0.24011468656025095,0.04353738105589276,4.0025666035287575,21.6175851759709,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__weakt__T1000K__theta30__rate1x__seed2008666,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1000.0,30.0,rate1x,1.0,2008666,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,17.931652283867113,28.418772443651115,10.487120159784002,1,1,1.0,1.0,1.9683750799902373,40.49732029802309,0.28479602399761433,0.044611187496471964,3.532534826932478,21.083626854621812,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__weakt__T1050K__theta30__rate1x__seed2009675,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1050.0,30.0,rate1x,1.0,2009675,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,17.857594939625102,27.7864386453063,9.9288437056812,1,1,1.0,1.0,2.104519396368729,38.795048104279275,0.2666801934211097,0.04560473682600638,3.7152253012704652,20.634873272606708,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__weakt__T1100K__theta30__rate1x__seed2010684,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1100.0,30.0,rate1x,1.0,2010684,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,17.422674125800977,27.16135995061403,9.738685824813054,1,1,1.0,1.0,1.9007412481129538,37.304215337456824,0.2952857400666016,0.0465316756681139,3.2922661946467313,20.253838471814273,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__weakt__T1150K__theta30__rate1x__seed2011693,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1150.0,30.0,rate1x,1.0,2011693,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,17.141590478084332,26.534772500541045,9.393182022456713,1,1,1.0,1.0,1.8946405987201718,35.15248339005469,0.29628994113053153,0.04797508788667327,3.4579528999178715,19.69141115187478,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__weakt__T1200K__theta30__rate1x__seed2012702,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1200.0,30.0,rate1x,1.0,2012702,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,16.4900038910147,25.910680857379393,9.420676966364692,1,1,1.0,1.0,1.8377282282932814,33.120643728534574,0.30617990489059116,0.04946915442728076,3.441512552939166,19.152073081373665,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__weakt__T1250K__theta30__rate1x__seed2013711,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1250.0,30.0,rate1x,1.0,2013711,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,16.29433473014895,25.28570913914671,8.99137440899776,1,1,1.0,1.0,2.039622431511552,31.259285340914477,0.27487166566037446,0.05096792429656667,3.560964736906233,18.649402053863092,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__weakt__T1300K__theta30__rate1x__seed2014720,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1300.0,30.0,rate1x,1.0,2014720,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,15.955313605026433,24.667258500953277,8.711944895926845,1,1,1.0,1.0,1.9513182075372653,29.312417884408926,0.28733559625091987,0.05269111788684044,3.5874538615361207,18.107256584925594,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__ceramiclike__T0300K__theta30__rate1x__seed3003621,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,300.0,30.0,rate1x,1.0,3003621,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,15.38360658829931,15.625006396240398,0.24139980794108773,2,1,0.9466423258849274,1.0,1.0,1.0000000044101254,10.0,9.99990720416178,6.563366343755139e-14,0.0004606731180917465,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__ceramiclike__T0600K__theta30__rate1x__seed3004630,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,600.0,30.0,rate1x,1.0,3004630,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,16.10899095248556,16.55295753629673,0.4439665838111715,1,1,1.0,1.0,1.000000027239017,1.075623285141619,9.999426890360382,0.559672771109237,0.0011034065734025385,1.5161785120444027,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__ceramiclike__T0800K__theta30__rate1x__seed3005639,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,800.0,30.0,rate1x,1.0,3005639,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,15.047699655228126,20.45339249548503,5.405692840256904,1,1,1.0,1.0,1.0355278748634655,1.8935452341884464,0.8151003193313262,0.16305239553784973,1.4427042085132127,5.817756322557291,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__ceramiclike__T0900K__theta30__rate1x__seed3006648,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,900.0,30.0,rate1x,1.0,3006648,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,14.848593792745666,20.426788517825802,5.578194725080136,1,1,1.0,1.0,1.1177870923858932,2.0591449989200026,0.4487006668675512,0.14976722115425734,2.6752665307754255,6.345842903600374,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__ceramiclike__T0950K__theta30__rate1x__seed3007657,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,950.0,30.0,rate1x,1.0,3007657,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,14.472201644064821,19.79159372924557,5.319392085180748,1,1,1.0,1.0,1.1679153745801707,2.025064623759202,0.37591606715265263,0.15223595624202343,2.951110405579205,6.2436470789721055,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__ceramiclike__T1000K__theta30__rate1x__seed3008666,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1000.0,30.0,rate1x,1.0,3008666,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,14.244892047084091,19.153536533755968,4.908644486671877,2,1,0.9860738056750824,1.0,1.127773304799935,1.9909872908422628,0.430843626810866,0.15483070433498472,2.7425836681063473,6.1351422786808145,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__ceramiclike__T1050K__theta30__rate1x__seed3009675,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1050.0,30.0,rate1x,1.0,3009675,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,13.619894102681231,18.511091502759662,4.891197400078431,1,1,1.0,1.0,1.163002621092459,1.9577332196144406,0.3815307774945582,0.15749510076493362,2.8971619268366022,6.01676578559001,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__ceramiclike__T1100K__theta30__rate1x__seed3010684,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1100.0,30.0,rate1x,1.0,3010684,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,12.961415963815533,17.861114234601693,4.8996982707861605,1,1,1.0,1.0,1.113404379636013,1.9234672352487323,0.4572711025102968,0.1603897388120488,2.572700463487601,5.893432602323208,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__ceramiclike__T1150K__theta30__rate1x__seed3011693,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1150.0,30.0,rate1x,1.0,3011693,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,12.7423585258317,17.211593353752548,4.4692348279208485,1,1,1.0,1.0,1.167799284952461,1.888850304870555,0.37604589702319385,0.1634823370012735,3.026172831479944,6.34713731440908,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__ceramiclike__T1200K__theta30__rate1x__seed3012702,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1200.0,30.0,rate1x,1.0,3012702,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,12.496445272446163,16.553116688298175,4.056671415852012,2,1,0.9449118177417583,1.0,1.3165006786536517,2.0755671922415817,0.273900548758358,0.14861972456997916,4.176487236994657,7.685812890941994,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__ceramiclike__T1250K__theta30__rate1x__seed3013711,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1250.0,30.0,rate1x,1.0,3013711,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,12.193288978318995,15.901410923991966,3.7081219456729713,2,1,0.7866993780813805,1.0,1.458054511402015,2.2333473815456983,0.22770469872042,0.13879015259896257,5.088216682976281,8.016211279201963,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_single_crack_theta__ceramiclike__T1300K__theta30__rate1x__seed3014720,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1300.0,30.0,rate1x,1.0,3014720,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,11.69091061437272,15.244329566060896,3.553418951688176,1,1,1.0,1.0,1.5081769922612187,2.1956294331693407,0.21618929284082394,0.14096189937707418,5.236002967009542,8.162855492248172,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__peak__T0300K__theta45__rate1x__seed3621,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,300.0,45.0,rate1x,1.0,3621,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,23.65090928124516,23.86272492839714,0.21181564715197965,1,1,1.0,1.0,1.0,1.0000000166295346,9.999999999999694,9.999939743532966,2.963695543793913e-08,0.0004097109022683513,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__peak__T0600K__theta45__rate1x__seed4630,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,600.0,45.0,rate1x,1.0,4630,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,22.430999071961818,22.5483173072037,0.11731823524188201,1,1,1.0,1.0,1.000220935912586,1.0025325102787057,9.284318786890832,5.938817226688398,0.042464184697485176,0.1237731179872203,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__peak__T0800K__theta45__rate1x__seed5639,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,800.0,45.0,rate1x,1.0,5639,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,21.71171346594549,23.911188745192455,2.1994752792469647,2,1,0.7333116756476705,1.0,1.2135670824892026,79.73408189804502,0.8010352341324114,0.041863551169085154,1.2217903033302968,20.68572069985209,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
