case_id,matrix,material_class,candidate_id,temperature_K,theta_deg,rate_tag,loading_rate_factor,seed,event_transaction_index,physical_avalanche_index,pre_event_step,pre_event_time_s,pre_event_opening_m,pre_event_native_J_J_per_m2,pre_event_native_KJ_MPa_sqrt_m,pre_event_projected_extension_um,post_event_projected_extension_um,event_extension_um,tip_radius_um,front_width_um,mobile_count,retained_count,multiplicity,backstress_Pa,signed_shielding_MPa_sqrt_m,tensor_probe_reliable,maximum_emission_rate_system_index,maximum_emission_rate_system_name,observer_profile_fingerprint_sha256,process_zone_state_fingerprint,reload_time_to_next_event_s,reload_opening_to_next_event_m,certified_reload_before_next_event,right_censored_at_target,source_steps_sha256,onset_role
canonical_theta0_shared__weakt__T1300K__theta0__rate1x__seed2014720,CANONICAL_ORIENTATION_AND_RATE_SHARED,weak-T,oneD_v2_focused_weak_T_0016,1300.0,0.0,rate1x,1.0,2014720,0,0,73,509.3589099792235,1.212759309474342e-05,953.6258794081047,20.5972722539333,0.0,7.973538389552436,7.973538389552436,2.4790375198483465,0.2302130125617891,143.888241950693,10556.494496007002,88052.07954494067,5218908868.146196,-1.5425114701808105,True,0,(110),ddd8e6cd02a537eaf997f531594718193670ffd6c158c079102c01d41475648f,6aea9ed26ec1940a22d4b6a8f3fb8e48bebc8354674a0a81caa324edff886fef,0.038684874764499,9.210684467735042e-10,False,False,8474d4bbfe06b58c9b04842836afcb2151aa7cb5dadc3c08d95c18d1206a7ae8,INITIAL_ONSET_PRE_EVENT
canonical_theta0_shared__weakt__T1300K__theta0__rate1x__seed2014720,CANONICAL_ORIENTATION_AND_RATE_SHARED,weak-T,oneD_v2_focused_weak_T_0016,1300.0,0.0,rate1x,1.0,2014720,9,1,154,569.4988073325688,1.3559495412680218e-05,730.879971990503,18.031992827110255,50.33607127825489,53.36494031821443,3.028869039959541,1.8612100674359926,0.3018905641012449,116.20322803675023,6257.980776001072,86690.51467251693,3978631654.901417,-0.9229721686439771,True,0,(110),c4703c3cd6badfc5002d6d09f6218e1330367619872906ffc1a783797f6733f0,86353be1c620d37a551b40f9a01cd3c4dcba412baadaa68ad9e25fa9278f6a15,5.093483470551632,1.212734159655132e-07,False,False,8474d4bbfe06b58c9b04842836afcb2151aa7cb5dadc3c08d95c18d1206a7ae8,REINITIATION_ONSET_PRE_EVENT
canonical_theta0_shared__ceramiclike__T0300K__theta0__rate1x__seed3003621,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,300.0,0.0,rate1x,1.0,3003621,0,0,60,380.708520867973,9.064488592094594e-06,532.7401243148682,15.394954127787303,0.0,2.2973400956249024,2.2973400956249024,1.0,10.0,1.0799149365886682e-25,1.2565787376319918e-71,718464.2991299158,1.6978641212829353e-05,-1.3821684450360433e-75,True,0,(110),bdc4fc415c2a52e0d95a797d066e3716c504ebc78c7845cdd51e15e6a94caafa,662c5cecb756652fd5193e6669676ce911bb0f817e544e5d851b404b7cd1ecb2,3.7594049876294093,8.95096425626016e-08,False,False,84bd892a8ed09e269ef85b4e392f3f4a1f61ac66a4e7b96e2799717852b51dd1,INITIAL_ONSET_PRE_EVENT
canonical_theta0_shared__ceramiclike__T0600K__theta0__rate1x__seed3004630,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,600.0,0.0,rate1x,1.0,3004630,0,0,60,398.2111475535739,9.481217798894616e-06,582.8503217131286,16.10271904548941,0.0,11.123142735313838,11.123142735313838,1.0000121300929645,9.754134705991746,0.28221424514555205,1.261989652013855e-20,700808.2562820988,27152194.942163095,-1.3812342713599007e-24,True,0,(110),9d6ab4369e38f245c1631f611afe515c2bf89bacd3dad1f295c353b6b445a85c,6c695d0f27c204426360143e0f13484d6bb0d4e08e7548975eb85dc8c01f5589,0.0008903423976107661,2.119862851710896e-11,False,False,c2897c7e58e9a0ee7033fb9f58d4d55c0691edba8f94bf7afc16d362ff0af5fa,INITIAL_ONSET_PRE_EVENT
canonical_theta0_shared__ceramiclike__T0600K__theta0__rate1x__seed3004630,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,600.0,0.0,rate1x,1.0,3004630,8,1,137,433.249779872218,1.0315470949338535e-05,551.9470447802001,15.670014614842767,54.01277774700675,56.310117842631655,2.2973400956249024,1.0000071577484515,9.852707219207124,0.15615454013340352,8.292770947803473e-21,707886.9055181255,20821374.934563607,-7.463367351097647e-25,True,0,(110),a81f5e448a9438d0113022efcfd7b73de53a312927d2b57da5e8fe0460451421,0e5994e64eaf5adf8305e736c90e9bb71f6d4469f5e6c32c6a33ab89c3b117bf,3.313615296900707,7.889560230716139e-08,False,False,c2897c7e58e9a0ee7033fb9f58d4d55c0691edba8f94bf7afc16d362ff0af5fa,REINITIATION_ONSET_PRE_EVENT
canonical_theta0_shared__ceramiclike__T0800K__theta0__rate1x__seed3005639,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,800.0,0.0,rate1x,1.0,3005639,0,0,58,410.86217576073426,9.782432756207961e-06,620.4724984612221,16.614296770291954,0.0,2.2973400956249024,2.2973400956249024,1.1462888796886088,0.4027032211990253,2842.3071209300224,6.385589041802448e-11,33165.33401122992,2981859343.5091686,-7.030078529635022e-15,True,0,(110),1889c2ea1c47bd067ea06106d32d872caf7e806d5835912cb19e3dbc660c14d9,ef92b2f851d37a9121bf6776a37c24339d34836a42aa10d196e1c2fbdcdb017e,0.005499764287435482,1.3094676874807675e-10,False,False,69e3a5df87633348059031b0e078de2057fb27158f63e85e46a746f270b679d8,INITIAL_ONSET_PRE_EVENT
canonical_theta0_shared__ceramiclike__T0900K__theta0__rate1x__seed3006648,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,900.0,0.0,rate1x,1.0,3006648,0,0,68,431.2369588332372,1.0267546638886602e-05,683.5372121010655,17.438204914111978,0.0,2.637615822464632,2.637615822464632,1.5196126663447997,0.21379820234328348,12395.410653406732,5.0850153131874084e-08,23342.219399581685,5619806799.415261,-5.6034461188953304e-12,True,0,(110),a50166025fba5c21330a56ccd672c5bfe6341af972f29a84565ac734956b216a,31df2a9697dda554ca1bb829156cc3a29f86bfd67d731070b7732fe2e9703e54,0.059514864245215904,1.4170205772656708e-09,False,False,20df0e33154a64373a3eadea47302806ed6416baaf0c2b1e031c8e896ac53f33,INITIAL_ONSET_PRE_EVENT
canonical_theta0_shared__ceramiclike__T0950K__theta0__rate1x__seed3007657,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,950.0,0.0,rate1x,1.0,3007657,0,0,67,417.8458944853687,9.948711773461162e-06,641.7449979106034,16.896701874233397,0.0,2.488867397119985,2.488867397119985,1.500635018098813,0.21781086474221428,11967.137251739172,3.0770837388672017e-07,23483.336897684272,5516226799.850477,-3.393691928413634e-11,True,0,(110),b60d679cabd03ab8fc6022f0f62504b1a989a44437f1c3dacb782a2aeaf96cb8,a09255639b396fa6741421883b7751dbafb47f15107bb63f968c751baa08dc05,1.4394769974208543,3.4273261843354415e-08,False,False,13f05e2525ce7e239f7bb8fdd5356b1f6e7454fd3a47c73b7994922c507b1c9b,INITIAL_ONSET_PRE_EVENT
canonical_theta0_shared__ceramiclike__T1000K__theta0__rate1x__seed3008666,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,1000.0,0.0,rate1x,1.0,3008666,0,0,66,409.9507275548154,9.760731608447984e-06,617.7226650600446,16.577439955824065,0.0,5.886170321583529,5.886170321583529,1.4737658561584361,0.22389914215173856,11694.917353503817,1.264002401365217e-06,23707.519310918982,5366157076.161209,-1.393800146990538e-10,True,0,(110),6afc02b5f1fa922238465fc5f92d84c1aadd73540eea0a68d48c3f2aa067f2ba,f9f833882d8eb547715ce1ffcc744557ea4f1318abd5b9ca08d15fb38f6bc30b,0.029786115651575074,7.091932297988163e-10,False,False,a52943cb7b76f004138804ff5adfe8c513a902064231587cfac7182e3f6b64b2,INITIAL_ONSET_PRE_EVENT
canonical_theta0_shared__ceramiclike__T1050K__theta0__rate1x__seed3009675,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,1050.0,0.0,rate1x,1.0,3009675,0,0,63,388.001915056742,9.238140834684333e-06,553.3474994563085,15.68988177667727,0.0,2.2973400956249024,2.2973400956249024,1.443476099539105,0.2314151376586764,10654.774278391356,5.893449471442408e-06,23999.740967460126,5191783949.5847645,-6.515941754978644e-10,True,0,(110),67f89c052a1eef398917a501e207f61456dcfc53dd2b5caa31fcecd223dc9443,bfc072ac8abb111ac9f5be70ce2a8e59b792d997e8c13dabd8cb73b0eeab4672,2.822613348762843,6.720507973244831e-08,False,False,af966f367e49d3c0ec0d7572faddcce98e4107964f81064a317fdabfa27708c6,INITIAL_ONSET_PRE_EVENT
canonical_theta0_shared__ceramiclike__T1050K__theta0__rate1x__seed3009675,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,1050.0,0.0,rate1x,1.0,3009675,114,1,854,495.2522406391073,1.1791720015216843e-05,471.8338313615876,14.488226738938785,525.6336141332242,527.3978484709256,1.7642343377013894,1.1815440345049366,0.3615498333003719,4364.504972888559,1.558516916205115e-06,30691.864355046608,3321749904.2398233,2.246132753405047e-11,True,0,(110),cf7baac5cf80633b62bf41652449c4f06d203846cd004e680285d0b1be22d00d,435fd191f1c13c2cd4c062ee8c1263d845a5e946b46df5b21719833fe2d1ace7,9.896831443256815e-07,2.3563880610210503e-14,False,False,af966f367e49d3c0ec0d7572faddcce98e4107964f81064a317fdabfa27708c6,REINITIATION_ONSET_PRE_EVENT
canonical_theta0_shared__ceramiclike__T1100K__theta0__rate1x__seed3010684,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,1100.0,0.0,rate1x,1.0,3010684,0,0,62,365.85322534420624,8.710791079623953e-06,491.97608213972046,14.794241034679452,0.0,2.2973400956249024,2.2973400956249024,1.4005447228029595,0.24349435811846815,9781.10757402391,1.5079384499674103e-05,24501.409958516244,4934089342.727726,-1.6704279329460138e-09,True,0,(110),6df3604c10eeed8b7ff2e5e831593e122cc72f39e1b72ee6ed47c1eafc690b0c,2c7839e014336868da8ba42fd8eb50fbd1a5cb87ce1852d86724a26ad52755d2,5.614827812477131,1.336863764875528e-07,False,False,6a23bff2de8cda0690a9bddf56a8ac4b9a76a898d5f73a1185915600d30efcca,INITIAL_ONSET_PRE_EVENT
canonical_theta0_shared__ceramiclike__T1100K__theta0__rate1x__seed3010684,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,1100.0,0.0,rate1x,1.0,3010684,8,1,167,457.0928640818211,1.0883163430519527e-05,470.62963688204985,14.469726805941622,51.72831402296184,61.18806284076471,9.459748817802868,1.2404328972192042,0.31421849664845236,5974.185361726862,8.386615295643858e-06,28003.3645853558,3822435601.0163183,-9.285878271444307e-10,True,0,(110),b07b27041decddf84b1978ed3ceb49de023dcc0c7b6dbac774b78df475e7f08b,8f02764716a558c60cdea94d8d3bfd40a31896d8f434142cc6b3dc63dc857632,0.08403749060261134,2.0008926333938716e-09,False,False,6a23bff2de8cda0690a9bddf56a8ac4b9a76a898d5f73a1185915600d30efcca,REINITIATION_ONSET_PRE_EVENT
canonical_theta0_shared__ceramiclike__T1150K__theta0__rate1x__seed3011693,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,1150.0,0.0,rate1x,1.0,3011693,0,0,58,357.98888325695333,8.523544839451268e-06,471.0524799744763,14.476225600187846,0.0,2.2973400956249024,2.2973400956249024,1.3863282310656515,0.24793135229785215,9465.451048409595,6.170296481068084e-05,24694.64055541277,4845735725.6304455,-6.847802502374349e-09,True,0,(110),51efbac31e2fc1afd9647863b15fed95844f87b7d8889cc14955a3518b450000,d52017f14d8080dec50506512a97847eb9178cf5a791268dc0f9933be4fea8a4,6.2132885418863,1.4793544147348043e-07,False,False,1c2852ccc8eb90a8d2a202ae84a770ea5e980d49e8dce33231b335cbe41a0b94,INITIAL_ONSET_PRE_EVENT
canonical_theta0_shared__ceramiclike__T1200K__theta0__rate1x__seed3012702,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,1200.0,0.0,rate1x,1.0,3012702,0,0,57,349.641614726664,8.324800350634854e-06,449.3414143254769,14.138681760025957,0.0,2.2973400956249024,2.2973400956249024,1.3799788717201054,0.2499929237483829,9068.485763720926,0.00021821582996115607,24785.937236139747,4805750591.802604,-2.4269764719763778e-08,True,0,(110),2265de9918fdccb5478648bf1ca267f986e9397838459288215def74032904db,efad1bb4ff8415907cadd3fd34cb9174644e179964304c3242ad9f58d16e98ac,0.3362380884867662,8.005668773493956e-09,False,False,07ab8898e990dad834882f58f21168d82ba4a6b1be4f961ce0b42a5d5c189b3e,INITIAL_ONSET_PRE_EVENT
canonical_theta0_shared__ceramiclike__T1250K__theta0__rate1x__seed3013711,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,1250.0,0.0,rate1x,1.0,3013711,0,0,58,339.92559094572186,8.093466451088617e-06,424.71532889416864,13.745788687732558,0.0,4.2251527671630225,4.2251527671630225,1.356940534788396,0.2579293384637496,8743.340542187496,0.00048419487485669796,25145.87503406022,4657785028.400934,-5.3968297222861836e-08,True,0,(110),d642f947a1a124a0ffcf49b863cb282ea9c835bcdf7235a346991aedfec07d3a,07b958e55ddd5022a605ee8a7267d8fc922a21ec3677acd092e2a9e4319455b4,0.0031621234967929013,7.52886546831385e-11,False,False,86fcc32fba68323872b37015c64541adf609bbd731fdbd8298a21ada07c3729c,INITIAL_ONSET_PRE_EVENT
canonical_theta0_shared__ceramiclike__T1300K__theta0__rate1x__seed3014720,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,1300.0,0.0,rate1x,1.0,3014720,0,0,54,323.3251929431728,7.69821887959935e-06,384.24595494867987,13.074507768751278,0.0,2.2973400956249024,2.2973400956249024,1.332288549888782,0.2673192680650391,8026.082411578147,0.0013959816859948578,25587.84736691759,4494063497.135275,-1.5619624594992182e-07,True,0,(110),380006217e69ee6d5158aeb4c94460cefc15133d8e02fd9eca2d13c0be75ed98,73926d2d14ac1960d90ae8a219fb60a4392dcbf3654b9b33c5f66803147cfc85,1.3778346340055805,3.280558652394204e-08,False,False,8efc5cd79b56766e77d6f9d9a51a2e0ab6ce225835288c483282a6d72c820a1c,INITIAL_ONSET_PRE_EVENT
canonical_theta0_shared__ceramiclike__T1300K__theta0__rate1x__seed3014720,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,1300.0,0.0,rate1x,1.0,3014720,12,1,173,401.32829757008716,9.555435656430643e-06,362.5339674404917,12.699746358238295,50.739832515767425,58.20516526308195,7.4653327473145215,1.196508409514355,0.3475283213968518,4748.945650512418,0.00025146935839765914,29875.22265545312,3455644663.7180185,-2.8129304344377306e-08,True,0,(110),a624fed57cfbcb002c9a66a421a1f6a67edaba3ec610b9ca8b92d61edf60e572,59201421bbb570fa75e0630fd51d8ffbf5cca794a73fcd06397995131217a05e,0.2930201674697628,6.976670654039419e-09,False,False,8efc5cd79b56766e77d6f9d9a51a2e0ab6ce225835288c483282a6d72c820a1c,REINITIATION_ONSET_PRE_EVENT
canonical_theta0_rate__peak__T0300K__theta0__rate100x__seed3621,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,300.0,0.0,rate100x,100.0,3621,0,0,85,6.09767682645284,1.451827815822105e-05,1366.6553946056551,24.657566060064042,0.0,2.4335696912706477,2.4335696912706477,1.0000000000000007,9.99999999999781,2.125691230059939e-12,2.762444357105288e-35,352563.0211119222,79.52769373491984,-3.038469882901268e-39,True,0,(110),85673c2b6077b7c624f0b9eb920262ec4bd9b1dee8e9466e2eae616d7b77af8f,4b17d15c1cf5a892f276b628aae5b5e9a02efdbd38bebf7c15ee8d5c8c55b82d,0.027307704521858156,6.501834409966344e-08,False,False,1ced7d62a11ce64d66ba8eeef63cd494163d4592382b9bf67c0a6e35cedc09bf,INITIAL_ONSET_PRE_EVENT
canonical_theta0_rate__peak__T0600K__theta0__rate100x__seed4630,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,600.0,0.0,rate100x,100.0,4630,0,0,83,5.785854659637347,1.3775844427707972e-05,1230.4536345544195,23.396630806183413,0.0,3.7173077185406225,3.7173077185406225,1.0001093568402688,9.625843978218619,0.3526160750691075,8.23856119857841e-09,339408.77598413324,33831814.820542514,-9.058902376966746e-13,True,0,(110),8153ac67519f0848980b183e47ba8da7dee87c0a53f043f85ee587011302ebb0,de5ee8f22bd5e8a82bdd061ef67c857bc894da56219e4b8088c32368d4ab9c7f,0.0033305891119113085,7.929974075981453e-09,False,False,bc24834c0c5efb84c719bf0d5bd3532bb7b1954e27bb7323af709668fd7b5cc3,INITIAL_ONSET_PRE_EVENT
canonical_theta0_rate__peak__T0800K__theta0__rate100x__seed5639,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,800.0,0.0,rate100x,100.0,5639,0,0,79,5.787982899264119,1.3780911664914567e-05,1231.359008768873,23.40523690497847,0.0,3.908263888258525,3.908263888258525,1.0101791005597647,3.455020919764601,29.757435897314398,0.0023965613291956874,123051.190426307,326415124.50913113,-2.6351041835709034e-07,True,0,(110),e4609ecbf5fe6f3271364be20f777be6554b8b3abd2a26dc87153ccd270f04c8,0146e410d243fa412545524e72417dbeb43b6479f85b7c05bd4a38ddf90ec58b,0.00013455789346217273,3.203759368122219e-10,False,False,bdf1d4ae7e928a5c5b0d5a68fac5608e7ec0673e1dada0e794fd901a01071e23,INITIAL_ONSET_PRE_EVENT
canonical_theta0_rate__peak__T0900K__theta0__rate100x__seed6648,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,900.0,0.0,rate100x,100.0,6648,0,0,79,6.63599999999999,1.579999999999999e-05,1618.6127913674288,26.834417931881593,0.0,10.756024230600493,10.756024230600493,1.0000085510013228,9.969124328303744,0.02817473038866087,1.5495314443639056e-06,351477.46456135454,9465750.79217011,-1.6965355516383038e-10,True,0,(110),0239ee6a90f91876df57da896c3ab00ae73bb8607c882c019e28c13f25ac4516,8cd291cf08b64e4049028ec2cc7fbf718b08b7d24dfe697f1695c2a17d664f64,4.205779902122231e-07,1.001376173821733e-12,False,False,88c0a6e7e4b1421b5344e3497627c37b43c1fa0aa7a6fadf72b5fb447b4b5690,INITIAL_ONSET_PRE_EVENT
canonical_theta0_rate__peak__T0900K__theta0__rate100x__seed6648,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,900.0,0.0,rate100x,100.0,6648,9,1,185,7.332528253252585,1.74584006029824e-05,1209.7039759143909,23.19851841488896,52.27210343804276,58.10623582673839,5.834132388695626,1.0023738985542217,6.06045638448941,7.070028856801664,0.004698982345060072,214176.51042108666,157718506.70508832,-4.159994889957111e-07,True,0,(110),765bf39e5327d8ae54c59ddb0c57066e1e885544e4a7b46f1863e5231988fe05,80fef3b58765f96554fdf738affd6bff3707ca89874655daed61d528ee347216,3.407438092750681e-05,8.112947839981855e-11,False,False,88c0a6e7e4b1421b5344e3497627c37b43c1fa0aa7a6fadf72b5fb447b4b5690,REINITIATION_ONSET_PRE_EVENT
canonical_theta0_rate__peak__T0950K__theta0__rate100x__seed7657,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,950.0,0.0,rate100x,100.0,7657,0,0,93,7.811999999999985,1.860000000000001e-05,2243.13123418313,31.58988440082266,0.0,15.869442836000678,15.869442836000678,1.000020735794155,9.925690520169857,0.08569964921956613,0.00027732576898712824,349950.3999903741,14733003.04403795,-3.0177012222323514e-08,True,0,(110),011c5679e415322ec4508260af6fc605091cbee739d6486a12334057f5af9e18,90919980910d539ea8a04db8608eca066f93d8b9faf9a14a3cf45e4034faeb43,2.576986597446762e-06,6.135682375585719e-12,False,False,c121bc38af130c2464c2aca26c095769615901f27c8ad624101617924d965f96,INITIAL_ONSET_PRE_EVENT
canonical_theta0_rate__peak__T1000K__theta0__rate100x__seed8666,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1000.0,0.0,rate100x,100.0,8666,0,0,118,9.647146247350992,2.2969395827026263e-05,3420.802005216293,39.010782738306325,0.0,2.2973400956249024,2.2973400956249024,2.016480295847699,0.3681110589957769,3317.4453958390577,53.442090058270495,26170.35456040052,3262508302.2494583,-0.005881263649273724,True,0,(110),72c87b42557caba3bfe7a014e161e0cf00e78d047c5b168ee7a10d512afef4f4,523dbbf8ad88cf6bb6c92d46b481ab972aeaa91a3c245a4b84453267ed1ba153,3.3326864823379765e-07,7.934967719241785e-13,False,False,3998e44466b74680f53c58d2744b69b160188b423bd5682670d91a66e35eb16a,INITIAL_ONSET_PRE_EVENT
canonical_theta0_rate__peak__T1050K__theta0__rate100x__seed9675,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1050.0,0.0,rate100x,100.0,9675,0,0,154,12.935999999999963,3.08000000000001e-05,6150.78047749883,52.31013115835163,0.0,2.2973400956249024,2.2973400956249024,3.2017756981439685,0.25019301601178656,7045.590106536737,253.05355690813224,28242.481008832357,4801908120.896204,-0.0278694758718431,True,0,(110),ed1c03cf0ae9c2c4782beb54eb2f4c9b7946e09587336cd5fa0bc3c1e080d079,6b4613232074bee51c1c52f146ae046920b79680cdf923bbc3055450607aba5f,1.384762704503828e-06,3.2970540631439144e-12,False,False,4f15f997015f207666a2d63cf087697dea03a170ef4284dc2292f16d956218f6,INITIAL_ONSET_PRE_EVENT
canonical_theta0_rate__peak__T1100K__theta0__rate100x__seed10684,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1100.0,0.0,rate100x,100.0,10684,0,0,162,13.60799999999996,3.240000000000008e-05,6806.421101850195,55.02754056917508,0.0,3.4688436219682504,3.4688436219682504,1.8995822175813775,0.39110907912523407,996.9006222425121,1671.3872293589152,26193.45289216212,3070396120.663766,-0.18416189361470756,True,0,(110),268e0efd2b5d984ebf92ce2bab3f0365a64e353ffda659874d54202f2c4ad801,9919e5876e199bea80edc251892a13022eea3b44bafbb78a7cf6aa519871d10f,9.704690029366247e-07,2.3106404891662033e-12,False,False,0a69ad79da789b602e5b894eae9bdf4b50736f6f5ce57c6afa9d755912744ff2,INITIAL_ONSET_PRE_EVENT
canonical_theta0_rate__peak__T1150K__theta0__rate100x__seed11693,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1150.0,0.0,rate100x,100.0,11693,0,0,159,13.35599999999996,3.180000000000009e-05,6556.665595026476,54.00851204011629,0.0,2.3867461716193388,2.3867461716193388,3.487745449738675,0.23533861238186596,7528.7638660716,673.5351292233481,28938.414180788626,5105182105.595791,-0.07473421525897692,True,0,(110),865e40e2df21dfccd49469b3a2ab17519fc1a61061ced5c4c246691ae89585a0,ce42b8a0e11a21e4c179c7e4f2173e2234e11d791876490e80fb2e661709c3ab,1.667474993638507e-06,3.970178542476652e-12,False,False,405c9727b183a7d4ee8fc18173e7d296bddac362f0a5f8cd4817a04c3174dfb5,INITIAL_ONSET_PRE_EVENT
canonical_theta0_rate__peak__T1200K__theta0__rate100x__seed12702,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1200.0,0.0,rate100x,100.0,12702,0,0,154,12.755365194695516,3.03699171302276e-05,5980.20412192624,51.57968663475556,0.0,2.2973400956249024,2.2973400956249024,3.7782141522848143,0.22270736974082866,8221.995410825188,1141.6962089134786,29665.926624193424,5394888013.270176,-0.12766956844085914,True,0,(110),b91db1b4970a9b31a9c85fba2e69749654312134f383e904396832fbbbf3ffee,6a926ca6814f64e58789537364aafb80c11d2c95e9753f3cff368d9f1fbb7da0,8.241423188337649e-07,1.962243640686069e-12,False,False,6636ea46c4df5a3ea47f3e80f5671a849b550a8c48117c179b17fa5fe738369a,INITIAL_ONSET_PRE_EVENT
canonical_theta0_rate__peak__T1250K__theta0__rate100x__seed13711,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1250.0,0.0,rate100x,100.0,13711,0,0,154,12.935999999999963,3.08000000000001e-05,6150.78047749883,52.31013115835163,0.0,7.071852098940981,7.071852098940981,1.0157706513142046,2.808923436074015,1.2592052670115592,43.08157179098946,100594.0564046278,410618117.32063425,-0.0051966787401435035,True,0,(110),20872151b9a9efc77aa472635c572ed67845a185dd442d1821c6f47d96eee958,e75598d90d90a820e94220ef847ed3e74b652f9ba272b03cc496d63748cfd6b7,1.8400639945070907e-06,4.381104718375814e-12,False,False,a001d8873397d0b64d64cd94d27fbc9758b16ccb1f86db973e37f07101aa880a,INITIAL_ONSET_PRE_EVENT
